codecommune;NSCOL15P;DIPLMIN;BEPC;CAPBEP;BAC;SUP2;SUP34;SUP5
42284;1113;226;65;389;181;138;71;42
42285;2879;557;146;995;536;362;185;99
42286;689;76;31;205;152;95;63;68
42287;852;235;102;210;132;92;58;23
42288;540;114;39;211;81;44;32;18
42289;1354;383;147;339;234;145;75;32
42290;442;83;99;97;92;42;21;7
42293;822;200;40;293;148;71;48;22
42294;700;98;24;193;124;109;84;68
42295;407;115;24;115;73;44;20;15
42296;396;55;26;116;69;66;42;23
42297;431;71;25;121;67;63;39;43
42298;309;82;12;115;52;28;17;3
42299;2592;550;147;821;424;317;177;156
42300;476;129;26;175;75;49;17;5
42301;486;100;25;136;99;63;42;20
42302;5791;842;258;1698;1037;788;625;542
42303;240;68;8;72;52;19;14;7
42304;4558;1213;269;1480;752;445;259;140
42305;5307;1241;370;1557;845;557;428;309
42306;341;44;10;89;59;55;41;41
42307;569;85;15;182;112;91;43;41
42308;563;101;12;179;109;80;53;30
42310;123;33;5;32;30;11;9;4
42311;1051;133;49;239;191;157;128;154
42312;443;63;17;177;86;44;44;12
42313;484;94;28;170;92;59;30;11
42314;245;92;9;86;42;10;4;2
42315;293;37;9;86;70;50;24;17
42316;6214;1217;320;2014;1196;696;480;290
42317;107;22;4;39;20;9;6;6
42318;1196;376;79;356;190;86;63;46
42319;496;93;14;180;93;53;38;25
42320;496;92;18;139;113;71;37;25
42321;96;32;8;35;12;7;1;1
42322;732;133;28;221;142;104;62;42
42323;6702;1327;317;2086;1199;856;521;396
42324;796;101;32;272;163;121;68;38
42325;254;40;13;65;54;46;18;17
42326;612;116;30;150;106;114;56;39
42327;516;97;14;150;95;75;33;52
42328;495;75;16;158;94;70;47;35
42329;285;60;17;84;48;47;18;12
42330;5947;1117;283;1791;1088;779;541;349
42331;773;160;29;248;146;85;59;47
42332;3712;755;192;1069;611;484;341;261
42333;428;119;26;130;61;61;20;11
42334;978;288;50;300;176;82;41;42
42335;315;59;13;118;47;31;32;16
42336;441;103;87;85;91;41;20;13
42337;184;32;9;70;38;20;7;7
42338;1148;250;58;411;206;132;53;38
42339;181;70;7;49;27;19;3;6
43001;153;46;11;49;26;9;11;2
43002;1226;220;92;245;216;164;156;133
43003;776;281;60;208;107;61;33;27
43004;92;30;5;32;13;6;4;2
43005;136;41;5;38;27;11;8;5
43006;121;38;11;41;20;3;3;4
43007;448;114;29;138;80;42;23;21
43008;118;35;9;34;18;10;11;2
43009;19;7;0;6;4;1;1;1
43010;865;121;54;270;176;135;75;35
43011;142;30;12;41;25;14;10;10
43012;4438;850;246;1262;898;561;386;236
43013;269;59;17;82;49;28;25;10
43014;49;13;1;14;8;4;8;1
43015;47;16;2;13;6;7;0;2
43016;736;160;61;275;125;66;32;17
43017;214;33;18;60;56;26;12;10
43018;993;176;109;275;194;142;67;29
43019;77;20;2;30;17;3;3;3
43020;3282;659;196;1106;590;397;214;119
43021;807;204;57;247;133;100;45;22
43022;228;40;10;63;38;32;23;21
43023;171;39;12;56;30;22;9;3
43024;671;177;39;212;106;66;42;30
43025;2161;507;130;735;395;197;123;73
43026;341;76;29;104;64;36;20;12
43027;44;15;1;10;11;1;5;2
43028;324;47;15;102;74;46;23;17
43029;77;28;10;18;12;9;1;0
43030;293;40;16;75;64;52;31;14
43031;108;26;8;36;12;9;10;9
43032;1215;220;77;352;242;177;94;54
43033;537;129;63;161;84;44;29;26
43034;251;68;12;89;44;24;10;4
43035;60;12;11;14;12;6;3;4
43036;302;53;15;95;71;39;19;10
43037;206;49;17;62;39;25;8;6
43038;781;220;54;244;145;66;27;25
43039;451;108;23;137;85;56;27;15
43040;5370;1616;440;1420;824;432;350;287
43041;3219;859;252;845;559;365;204;134
43042;559;177;43;156;97;47;23;16
43043;376;84;35;123;63;41;19;11
43044;170;38;8;54;34;12;12;13
43045;330;68;14;87;61;45;34;20
43046;1990;435;172;554;354;204;152;119
43047;216;27;8;67;47;37;25;4
43048;509;128;45;156;85;51;24;19
43049;390;101;29;125;62;25;36;12
43050;83;14;7;26;21;8;5;3
43051;2035;478;152;491;402;187;186;139
43052;181;48;14;70;21;11;10;7
43053;159;52;8;44;29;14;6;5
43054;161;42;12;57;25;17;4;3
43055;140;32;6;55;20;13;11;2
43056;356;86;35;114;66;26;17;12
43057;42;16;2;8;7;5;4;1
43058;662;76;28;211;137;103;59;48
43059;102;23;10;28;16;9;10;5
43060;54;10;1;15;12;13;2;1
43061;577;47;27;166;102;101;73;60
43062;555;65;32;159;158;81;42;18
43063;127;25;6;46;22;11;12;5
43064;58;12;6;20;5;8;5;4
43065;121;37;22;29;23;5;2;2
43066;87;14;9;24;18;6;9;7
43067;221;43;12;71;48;22;19;7
43068;30;8;3;7;0;2;8;2
43069;235;51;15;77;42;23;15;13
43070;154;32;5;53;31;15;12;6
43071;387;60;28;121;100;31;35;12
43072;122;30;4;44;23;15;4;2
43073;119;34;14;36;15;8;8;4
43074;649;108;57;247;116;64;33;23
43075;66;26;5;15;12;4;3;1
43076;125;44;11;30;21;6;14;0
43077;429;121;43;125;81;39;11;8
43078;2456;409;175;648;502;373;213;137
43079;237;59;19;77;43;20;8;10
43080;1691;504;176;470;328;101;57;54
43082;63;9;6;36;9;3;0;0
43083;114;31;8;42;25;3;3;1
43084;1270;195;81;393;289;173;86;53
43085;51;21;3;14;8;5;1;0
43086;148;30;14;40;28;18;8;10
43087;2168;553;193;610;402;215;125;69
43088;222;44;9;66;55;29;10;9
43089;2647;598;182;651;481;283;258;194
43090;107;34;6;40;17;7;3;0
43091;253;59;18;69;42;26;22;16
43092;296;86;23;68;62;27;17;11
43093;246;68;19;86;38;25;6;5
43094;69;21;3;22;11;9;2;0
43095;96;24;8;34;14;7;8;2
43096;671;153;49;218;118;73;41;19
43097;90;30;6;24;15;10;3;2
43098;91;27;9;21;18;13;3;0
43099;436;118;33;146;72;40;19;7
43100;120;34;7;38;16;8;8;8
43101;50;8;6;18;8;3;1;6
43102;765;146;35;280;137;93;50;25
43103;97;23;8;36;14;7;4;4
43104;167;57;15;59;24;10;1;2
43105;154;25;7;57;38;14;7;4
43106;114;23;9;40;11;9;10;12
43107;77;17;4;24;13;1;11;7
43108;343;61;22;141;55;32;22;9
43109;63;16;8;20;7;5;2;6
43110;651;117;53;205;107;97;42;32
43111;713;207;68;209;131;55;30;13
43112;3063;936;298;771;511;257;158;133
43113;1426;272;78;426;281;213;99;57
43114;1265;266;86;402;237;137;90;48
43115;807;211;53;235;142;92;54;19
43116;54;15;2;17;7;7;1;6
43117;195;38;16;50;42;14;17;20
43118;239;67;25;76;37;12;12;11
43119;624;141;46;186;123;62;39;27
43120;1037;294;85;359;159;72;48;20
43121;184;41;8;55;29;24;18;9
43122;217;38;15;65;56;27;8;9
43123;261;30;22;95;53;25;25;12
43124;701;169;44;207;125;98;36;23
43125;79;29;7;17;12;14;1;0
43126;565;90;46;180;114;70;46;19
43127;581;95;23;183;121;69;66;24
43128;108;19;5;27;21;11;14;11
43129;131;34;3;48;25;10;7;4
43130;900;250;73;226;123;98;71;60
43131;166;38;17;50;31;14;8;8
43132;1148;176;86;414;251;120;66;36
43133;117;33;7;32;24;11;11;0
43134;125;24;8;43;25;13;7;5
43135;1439;431;116;373;219;152;95;53
43136;170;34;13;33;42;20;15;11
43137;6318;1215;364;1835;1147;778;569;410
43138;342;90;28;92;58;34;29;11
43139;42;6;5;11;4;7;5;4
43140;491;70;40;154;110;62;37;18
43141;974;303;81;282;166;69;40;33
43142;456;110;37;137;75;44;34;19
43143;112;20;8;34;27;9;8;6
43144;68;13;5;16;16;11;4;1
43145;50;9;7;15;10;5;4;0
43147;491;83;50;153;84;61;41;19
43148;735;241;61;202;136;43;34;17
43149;96;28;13;25;15;4;7;6
43150;339;63;17;97;55;42;38;27
43151;164;67;8;43;28;10;4;5
43152;2165;320;165;577;372;310;263;157
43153;1448;257;57;471;313;170;111;68
43154;452;144;35;134;63;38;26;12
43155;60;20;2;20;5;9;3;1
43156;93;28;7;29;13;11;4;1
43157;14269;3415;1081;3136;2615;1577;1439;1005
43158;223;43;10;56;36;40;23;15
43159;676;109;39;239;135;88;41;25
43160;158;26;23;36;29;19;11;14
43162;2298;525;144;729;439;213;172;77
43163;948;302;58;305;151;66;38;28
43164;411;124;17;142;68;26;23;11
43165;1233;313;78;353;219;123;91;56
43166;286;64;11;77;64;38;22;10
43167;138;37;9;38;23;13;10;8
43168;104;29;13;27;24;8;1;2
43169;35;8;2;13;6;3;4;0
43170;319;92;20;79;61;37;17;13
43171;75;19;1;21;18;12;2;2
43172;181;32;14;55;41;22;11;6
43173;80;27;4;21;22;3;2;1
43174;727;123;56;251;143;82;47;25
43175;134;30;17;41;23;13;8;2
43177;2473;517;175;695;476;301;191;118
43178;163;42;9;40;27;17;12;15
43180;85;22;4;38;14;3;3;0
43181;555;69;30;142;122;88;69;34
43182;46;11;4;10;11;1;5;2
43183;90;18;10;22;22;10;5;3
43184;1790;240;71;566;376;274;174;88
43185;2473;644;182;835;447;201;101;63
43186;316;105;19;82;43;38;19;9
43187;234;53;11;71;47;32;14;7
43188;343;90;21;131;56;22;15;8
43189;404;69;41;122;85;41;32;14
43190;2655;387;188;806;559;361;240;115
43191;192;42;11;66;34;20;10;9
43192;244;61;20;70;54;21;12;5
43193;121;27;8;50;15;12;6;3
43194;533;102;29;152;86;61;63;41
43195;168;27;8;53;22;26;19;12
43196;154;60;9;45;19;13;2;6
43197;292;80;22;90;53;29;13;5
43198;230;51;23;55;52;31;10;7
43199;723;130;58;208;148;79;69;32
43200;1487;247;91;372;323;200;163;91
43201;193;37;7;82;32;19;10;7
43202;56;15;3;11;19;4;2;1
43203;357;62;20;105;72;41;34;22
43204;154;53;10;54;19;9;7;3
43205;3085;720;166;920;578;357;221;123
43206;332;77;26;94;60;41;20;14
43207;205;32;9;66;43;25;16;14
43208;31;6;1;16;5;2;2;0
43210;178;55;13;68;29;7;3;2
43211;1853;410;100;580;338;216;129;80
43212;843;237;41;267;147;74;45;31
43213;1662;317;112;558;304;186;113;73
43214;87;35;8;21;14;5;4;1
43215;154;62;6;47;20;10;4;4
43216;1880;363;129;523;375;247;159;83
43217;425;73;22;141;94;40;24;30
43218;831;108;42;246;193;112;80;50
43219;85;15;11;22;13;12;8;5
43220;147;48;8;49;20;8;12;2
43221;325;72;21;116;56;37;16;7
43222;137;42;11;38;21;6;14;5
43223;776;122;38;251;156;111;62;36
43224;4335;1224;260;1328;699;414;280;131
43225;43;13;4;15;6;2;3;0
43226;93;26;9;28;11;13;5;1
43227;577;78;37;186;118;75;47;37
43228;79;23;6;16;17;12;3;3
43229;420;62;32;109;90;64;34;28
43230;769;108;59;235;156;106;65;39
43231;121;38;10;38;16;10;5;4
43232;277;74;20;85;56;23;12;8
43233;814;141;72;200;170;126;63;41
43234;1417;374;124;430;260;122;63;43
43236;1025;198;51;293;214;141;74;54
43237;182;43;19;50;25;26;14;5
43238;247;47;12;79;44;37;17;11
43239;631;171;48;196;107;55;34;20
43240;191;34;18;67;34;19;16;4
43241;942;185;90;274;170;115;77;31
43242;53;13;2;20;11;3;2;2
43244;2408;569;215;723;423;255;142;81
43245;198;54;16;77;22;15;9;5
43246;377;116;27;108;71;24;21;9
43247;57;15;2;16;11;4;2;5
43249;391;65;17;129;70;59;29;22
43250;41;10;3;9;7;6;2;3
43251;2698;548;246;597;530;361;242;174
43252;24;8;1;9;4;2;0;0
43253;160;53;5;35;44;11;6;6
43254;176;42;13;49;32;18;12;9
43256;273;58;17;96;59;24;15;4
43257;357;55;25;114;82;42;29;10
43258;1438;378;88;496;254;118;67;36
43259;289;56;23;87;75;30;13;6
43260;21;8;0;9;2;1;1;0
43261;444;80;26;153;100;37;25;22
43262;928;139;74;280;200;104;79;52
43263;49;11;2;16;7;2;12;1
43264;224;54;14;43;49;30;21;13
43265;930;140;49;300;195;113;79;55
43267;1164;312;80;387;185;100;58;43
43268;5400;1285;374;1554;937;572;410;268
44001;1419;365;71;455;247;159;77;46
44002;2615;414;100;781;505;442;235;137
44003;7991;1995;399;2213;1216;906;677;585
44005;4889;872;253;1694;953;578;341;198
44006;1318;230;77;451;267;144;88;62
44007;1813;460;81;626;307;170;115;54
44009;6451;722;250;1611;1184;990;807;887
44010;2438;448;169;802;393;269;193;164
44012;2446;533;193;728;417;269;173;132
44013;2070;327;68;777;421;274;124;78
44014;2590;384;84;815;469;380;256;202
44015;7102;1339;410;2193;1272;965;549;373
44016;727;117;29;260;142;98;52;30
44018;5588;763;254;1642;1083;877;534;436
44019;707;97;38;238;145;86;61;40
44020;14000;2405;615;4050;2472;1877;1424;1158
44021;3551;883;191;1232;605;348;192;100
44022;1948;579;88;617;298;214;104;48
44023;2247;422;79;735;419;314;174;105
44024;1977;214;83;671;377;319;182;131
44025;2798;431;120;865;557;443;236;145
44026;13337;1891;553;3246;2176;1977;1553;1941
44027;1491;154;56;457;305;236;161;123
44028;2785;366;120;727;542;419;343;267
44029;4877;1121;179;1585;838;625;310;218
44030;3017;537;124;1192;574;349;170;71
44031;606;189;45;220;88;40;18;6
44032;2163;277;69;614;440;372;251;140
44033;2106;289;92;728;374;320;169;134
44035;13876;1436;605;2784;2397;2466;1848;2339
44036;9110;2857;614;2616;1255;789;515;464
44037;2113;299;98;575;403;350;228;160
44038;2034;388;95;744;413;235;86;73
44039;702;56;26;260;144;107;56;53
44041;4053;630;154;1284;791;568;361;265
44043;5304;923;281;1295;895;722;639;549
44044;774;181;57;276;138;61;44;17
44045;2531;401;96;840;481;348;191;175
44046;1905;275;92;747;372;249;125;45
44047;15315;2620;641;4634;2690;2057;1377;1297
44048;1723;299;56;541;364;268;121;74
44049;3586;873;250;1087;629;316;245;187
44050;2045;315;65;807;398;269;133;58
44051;2395;586;129;752;408;261;147;112
44052;5569;1251;270;2255;966;538;213;76
44053;1518;228;54;593;298;193;101;51
44054;2144;421;115;786;410;240;118;55
44055;13597;2170;1018;3208;2491;1695;1341;1672
44056;2505;415;86;783;518;391;192;121
44057;1741;417;79;641;302;169;85;47
44058;351;60;14;133;86;29;14;15
44061;2258;417;110;762;459;277;149;84
44062;1216;235;51;415;230;155;89;41
44063;2685;699;123;775;454;288;205;140
44064;3133;564;142;898;603;447;279;200
44065;559;162;24;172;96;50;37;19
44066;3970;460;142;1110;769;699;434;356
44067;3888;1055;208;1293;666;330;210;126
44068;2416;471;123;878;476;259;145;64
44069;12255;2034;642;3479;2321;1532;1191;1055
44070;3332;374;99;881;689;557;414;318
44071;4146;675;165;1190;757;592;389;378
44072;4887;902;217;1701;973;603;328;164
44073;4066;705;182;1287;748;563;320;259
44074;2846;452;112;789;460;423;322;288
44075;1366;356;83;517;227;99;53;30
44076;947;169;36;347;201;106;54;34
44077;1722;359;70;550;313;233;129;68
44078;267;80;18;86;49;21;7;6
44079;2039;311;63;672;427;300;159;107
44080;546;76;26;191;120;58;47;28
44081;3345;839;178;1201;589;289;144;105
44082;3406;562;106;1053;679;524;281;201
44083;1605;338;68;520;292;200;108;79
44084;5778;1030;211;1705;1075;847;537;372
44085;703;154;41;270;114;64;40;20
44086;778;156;55;297;141;74;30;25
44087;5613;1251;317;1898;1000;592;340;214
44088;2026;255;78;658;414;324;186;111
44089;2417;306;101;815;457;369;205;164
44090;1039;185;39;410;216;105;60;24
44091;1063;202;48;390;192;104;77;50
44092;501;122;30;171;100;47;19;12
44094;2259;346;95;604;386;369;239;218
44095;1061;223;64;365;197;111;61;40
44096;3172;645;109;1170;530;373;194;150
44097;1567;267;82;487;302;183;146;101
44098;3893;793;163;1398;766;443;207;123
44099;1445;345;78;478;269;146;79;51
44100;1520;214;62;495;274;252;138;87
44101;4437;615;159;1306;776;616;546;419
44102;2189;345;81;707;424;328;186;118
44103;5148;1132;231;2149;854;507;195;80
44104;603;114;40;220;108;60;38;22
44105;262;54;14;100;43;35;10;6
44106;1350;207;73;464;239;153;124;90
44107;1251;187;51;432;270;174;73;63
44108;1982;272;77;558;412;324;207;132
44109;208277;29459;8992;34257;32387;26549;30393;46240
44110;6117;1191;232;1788;1081;873;513;439
44111;1474;206;64;533;289;212;103;67
44112;417;74;16;175;78;44;17;12
44113;2939;750;117;926;472;347;174;152
44114;18987;2576;866;3701;3070;2766;2637;3371
44115;2661;377;125;737;558;360;288;216
44116;2332;576;99;873;354;206;142;82
44117;2242;283;105;646;429;346;256;177
44118;918;190;29;311;167;125;59;37
44119;1363;242;50;536;246;156;92;40
44120;3598;641;148;1203;654;437;298;217
44121;314;85;14;105;55;32;12;10
44122;2459;363;113;773;440;382;209;179
44123;706;164;36;248;124;69;43;23
44124;548;149;27;188;93;48;24;19
44125;1914;414;119;629;312;180;149;111
44126;3443;712;206;1235;612;329;216;133
44127;1871;399;77;629;368;231;111;56
44128;3766;694;191;1211;763;461;288;158
44129;7820;1541;309;2789;1449;971;484;276
44130;4390;689;164;1363;794;642;415;323
44131;11946;2085;766;3381;2208;1365;1078;1063
44132;8567;1315;488;2114;1517;1093;943;1097
44133;2108;294;82;697;423;287;183;142
44134;701;123;36;243;166;78;41;14
44135;3808;819;286;982;649;368;393;312
44136;1096;178;64;324;184;132;100;113
44137;2349;299;83;824;450;360;193;139
44138;729;111;30;267;150;96;52;23
44139;950;144;45;355;189;105;75;38
44140;1064;206;36;366;199;132;65;61
44141;862;150;31;285;192;103;64;37
44142;1308;230;44;454;249;187;87;57
44143;29766;5085;1281;7590;4907;4043;3598;3263
44144;1655;445;81;545;292;153;86;53
44145;2090;376;89;756;363;235;173;98
44146;1690;517;75;577;262;117;87;54
44148;501;163;22;182;74;32;20;8
44149;2696;442;90;993;487;364;190;130
44150;2849;370;110;979;531;454;230;175
44151;4581;533;197;1474;910;721;409;336
44152;2054;297;97;737;407;268;148;99
44153;1275;340;54;449;206;126;61;39
44154;10942;2465;646;3198;1783;1268;856;726
44155;2286;311;84;769;500;324;182;116
44156;2076;442;73;668;409;251;149;83
44157;1174;242;56;459;235;109;54;19
44158;5110;753;193;1398;936;783;483;565
44159;854;100;33;217;152;150;103;99
44161;2775;581;140;1073;496;276;150;58
44162;33463;5482;1780;8673;5838;4206;3801;3682
44163;3219;527;144;1008;684;418;254;183
44164;1610;235;67;548;332;224;135;70
44165;1566;205;85;452;330;265;137;93
44166;4126;568;156;1295;777;589;431;309
44168;3079;658;107;1257;529;293;138;96
44169;5029;976;192;1423;867;728;478;365
44170;747;272;50;199;148;45;16;18
44171;1294;130;62;442;256;186;127;91
44172;10854;1214;471;2808;1931;1772;1393;1264
44173;1446;222;61;461;312;199;118;73
44174;1493;245;47;554;291;199;104;53
44175;3411;567;148;1224;645;428;249;149
44176;2390;457;94;1024;391;259;107;58
44178;1873;307;65;617;346;250;167;121
44179;3377;421;113;1010;640;531;322;340
44180;4790;1480;245;1587;803;383;200;93
44182;3956;743;226;1364;732;419;301;172
44183;1847;214;87;641;416;235;172;82
44184;52340;10377;2782;16010;8652;6072;4497;3950
44185;2436;650;146;806;369;222;168;74
44186;4572;704;186;1303;941;734;429;275
44187;3360;707;169;1185;656;341;206;96
44188;6196;1033;237;1935;1210;888;538;355
44189;1688;352;74;703;300;159;60;40
44190;19887;2924;912;4892;3276;2989;2360;2533
44192;1792;328;69;697;344;189;118;48
44193;1114;366;54;393;147;92;42;20
44194;6129;728;268;1309;1099;935;788;1002
44195;5970;969;226;1526;1083;938;626;603
44196;1196;277;49;468;212;120;46;24
44197;1183;355;53;400;202;97;46;31
44198;6162;1067;256;1888;1124;864;521;442
44199;1477;426;77;516;227;125;70;37
44200;258;94;9;96;36;12;6;6
44201;5049;510;169;1042;829;812;707;981
44202;1302;329;44;436;238;151;72;33
44203;1333;177;55;418;267;236;117;64
44204;7065;959;312;1847;1341;1030;811;765
44205;1767;407;64;596;362;183;88;68
44206;1303;317;48;443;274;121;66;33
44207;732;203;25;219;128;81;45;31
44208;604;132;30;213;107;65;35;22
44209;6331;641;222;1500;1099;1120;834;915
44210;5876;1224;242;2406;1025;584;277;117
44211;3607;723;284;1279;586;336;226;172
44212;6350;1303;237;1875;1145;907;530;353
44213;5431;1298;239;1775;983;566;314;257
44214;1420;243;53;481;290;184;92;77
44215;17688;2413;773;4391;2860;2640;2180;2431
44216;2848;649;125;970;527;307;160;109
44217;4292;539;143;1132;831;715;479;453
44218;502;71;38;195;100;36;34;27
44220;1160;167;43;442;208;171;79;50
44221;987;112;36;305;189;182;92;71
44222;827;192;38;265;163;95;49;24
44223;2525;397;89;860;511;365;161;142
44224;1136;159;52;346;265;164;90;60
45001;170;52;17;52;20;15;4;9
45002;310;74;26;116;47;18;14;15
45004;9687;2681;631;2930;1329;905;615;596
45005;164;33;3;51;38;19;10;10
45006;855;75;46;137;175;133;141;148
45008;1419;409;79;449;251;120;66;45
45009;822;185;32;273;155;109;41;26
45010;782;211;42;263;121;69;48;27
45011;163;29;4;55;38;18;10;8
45012;134;25;10;42;29;16;5;6
45013;178;32;11;53;38;20;14;12
45014;392;98;24;136;59;41;18;15
45015;545;136;25;187;93;56;27;22
45016;728;168;40;272;111;69;39;28
45017;284;75;15;84;55;31;13;11
45018;748;242;34;257;99;61;30;25
45019;506;68;19;139;97;88;57;39
45020;758;127;41;233;124;113;58;62
45021;245;58;10;90;55;19;8;5
45022;332;86;17;103;70;35;16;4
45023;90;21;3;32;12;7;9;5
45024;1472;256;70;480;250;225;107;84
45025;1097;317;45;369;172;97;61;36
45026;726;182;43;246;129;51;46;30
45027;313;74;13;100;49;37;24;16
45028;5392;1478;325;1402;817;524;413;433
45029;1422;389;72;508;216;132;63;44
45030;1598;562;148;494;199;106;61;28
45031;1266;427;90;383;167;98;58;43
45032;256;44;19;81;57;30;15;10
45033;278;65;15;90;49;31;15;13
45034;1638;340;68;451;261;235;135;148
45035;858;241;54;298;140;61;38;26
45036;606;132;35;186;90;78;45;41
45037;318;61;14;112;66;29;18;19
45038;295;90;18;86;44;29;15;12
45039;564;165;22;188;76;66;22;26
45040;1572;497;117;506;230;120;51;50
45041;97;26;6;36;15;6;5;2
45042;1395;347;50;490;209;150;79;71
45043;719;116;38;201;126;104;59;75
45044;119;10;11;33;29;21;8;7
45045;244;61;13;97;40;15;13;5
45046;821;90;30;196;379;79;25;21
45047;312;93;26;116;38;27;7;5
45049;894;157;62;288;158;97;76;54
45050;974;296;52;355;139;86;27;19
45051;1284;284;46;431;222;160;74;67
45052;67;21;5;22;9;7;4;0
45053;4031;1425;227;1172;555;294;185;173
45054;422;97;26;163;66;37;20;13
45055;428;64;28;116;106;69;26;19
45056;246;65;13;90;36;31;4;7
45058;133;27;3;48;26;16;8;5
45059;161;37;7;67;25;10;8;7
45060;631;161;40;204;111;60;29;27
45061;1828;504;109;619;263;163;93;77
45062;955;128;31;287;215;145;78;71
45063;766;296;39;222;94;59;39;17
45064;350;85;16;113;72;41;11;13
45065;191;54;10;59;26;21;6;15
45066;523;148;23;158;82;63;33;16
45067;2665;494;111;807;470;402;208;173
45068;9154;3132;584;2803;1298;588;416;332
45069;654;145;33;218;115;74;38;30
45070;52;18;5;14;10;0;2;4
45072;1060;117;43;343;195;157;103;102
45073;389;86;24;129;75;43;14;18
45074;85;21;3;28;17;10;4;1
45075;7462;1546;392;2059;1344;970;620;531
45076;187;30;13;66;28;25;14;12
45077;455;115;29;146;76;44;30;15
45078;194;39;8;61;31;20;20;15
45079;121;32;8;35;26;11;8;3
45080;282;82;14;94;53;17;13;10
45081;450;118;29;161;73;41;18;9
45082;6060;1407;373;1691;894;674;492;530
45083;1746;604;114;548;227;128;75;49
45084;377;62;26;129;55;49;39;16
45085;1519;526;100;484;202;95;73;40
45086;211;46;12;84;32;21;14;2
45087;2439;570;170;858;378;239;123;100
45088;236;41;4;84;56;23;18;10
45089;6251;1088;307;1589;1103;944;625;593
45091;224;41;9;65;47;25;21;15
45092;1070;178;65;366;192;132;73;63
45093;1963;520;94;588;369;209;118;65
45094;174;50;7;42;29;19;14;14
45095;1470;400;69;520;213;147;70;51
45096;392;84;23;129;68;41;30;17
45097;902;220;77;301;143;82;46;33
45098;2523;443;109;734;445;354;237;201
45099;400;74;15;135;84;31;36;26
45100;366;38;17;64;43;66;64;74
45101;202;31;12;50;41;33;25;10
45102;301;37;26;93;57;29;36;24
45103;1139;352;57;419;175;79;31;26
45104;2044;600;112;700;308;203;83;38
45105;62;7;7;17;13;7;9;3
45107;233;57;13;78;44;21;7;13
45108;1806;609;99;553;258;166;78;44
45109;409;78;18;164;61;48;24;16
45110;236;42;17;78;47;20;17;14
45111;315;33;22;113;60;40;16;31
45112;244;72;11;66;39;28;15;13
45113;208;62;12;62;30;20;13;8
