CodeCommune;NomCommune;Année;NombreCrimes;Population
1355;Saint-Genis-sur-Menthon;2022;2916.0;488.0
1356;Saint-Georges-sur-Renon;2017;1971.0;214.0
1356;Saint-Georges-sur-Renon;2022;1592.0;214.0
1357;Saint-Germain-de-Joux;2017;2028.0;501.0
1357;Saint-Germain-de-Joux;2022;1010.0;505.0
1358;Saint-Germain-les-Paroisses;2017;3472.0;434.0
1358;Saint-Germain-les-Paroisses;2022;4250.0;423.0
1359;Saint-Germain-sur-Renon;2017;1410.0;236.0
1359;Saint-Germain-sur-Renon;2022;2570.0;262.0
1360;Saint-Jean-de-Gonville;2017;5160.0;1787.0
1360;Saint-Jean-de-Gonville;2022;3976.0;2042.0
1361;Saint-Jean-de-Niost;2017;4281.0;1477.0
1361;Saint-Jean-de-Niost;2022;9130.0;1862.0
1362;Saint-Jean-de-Thurigneux;2017;3092.0;771.0
1362;Saint-Jean-de-Thurigneux;2022;3316.0;850.0
1363;Saint-Jean-le-Vieux;2017;6796.0;1723.0
1363;Saint-Jean-le-Vieux;2022;7144.0;1799.0
1364;Saint-Jean-sur-Reyssouze;2017;5159.0;744.0
1364;Saint-Jean-sur-Reyssouze;2022;3835.0;764.0
1365;Saint-Jean-sur-Veyle;2017;;1149.0
1365;Saint-Jean-sur-Veyle;2022;4636.0;1154.0
1366;Sainte-Julie;2017;2997.0;1017.0
1366;Sainte-Julie;2022;5450.0;1092.0
1367;Saint-Julien-sur-Reyssouze;2017;2094.0;749.0
1367;Saint-Julien-sur-Reyssouze;2022;1414.0;687.0
1368;Saint-Julien-sur-Veyle;2017;3192.0;817.0
1368;Saint-Julien-sur-Veyle;2022;5088.0;853.0
1369;Saint-Just;2017;3668.0;926.0
1369;Saint-Just;2022;4770.0;953.0
1370;Saint-Laurent-sur-Saône;2017;7016.0;1722.0
1370;Saint-Laurent-sur-Saône;2022;9954.0;1735.0
1371;Saint-Marcel;2017;2606.0;1279.0
1371;Saint-Marcel;2022;5044.0;1300.0
1372;Saint-Martin-de-Bavel;2017;2190.0;438.0
1372;Saint-Martin-de-Bavel;2022;2616.0;431.0
1373;Saint-Martin-du-Frêne;2017;2126.0;1049.0
1373;Saint-Martin-du-Frêne;2022;2066.0;1027.0
1374;Saint-Martin-du-Mont;2017;5421.0;1826.0
1374;Saint-Martin-du-Mont;2022;5697.0;1953.0
1375;Saint-Martin-le-Châtel;2017;2370.0;787.0
1375;Saint-Martin-le-Châtel;2022;3905.0;784.0
1376;Saint-Maurice-de-Beynost;2017;23790.0;3967.0
1376;Saint-Maurice-de-Beynost;2022;29085.0;4243.0
1378;Saint-Maurice-de-Gourdans;2017;15222.0;2572.0
1378;Saint-Maurice-de-Gourdans;2022;13740.0;2826.0
1379;Saint-Maurice-de-Rémens;2017;752.0;756.0
1379;Saint-Maurice-de-Rémens;2022;2268.0;758.0
1380;Saint-Nizier-le-Bouchoux;2017;2732.0;680.0
1380;Saint-Nizier-le-Bouchoux;2022;3588.0;589.0
1381;Saint-Nizier-le-Désert;2017;6398.0;916.0
1381;Saint-Nizier-le-Désert;2022;4610.0;922.0
1382;Sainte-Olive;2017;3124.0;283.0
1382;Sainte-Olive;2022;2317.0;357.0
1383;Saint-Paul-de-Varax;2017;6008.0;1529.0
1383;Saint-Paul-de-Varax;2022;6564.0;1637.0
1384;Saint-Rambert-en-Bugey;2017;13860.0;2269.0
1384;Saint-Rambert-en-Bugey;2022;15211.0;2179.0
1385;Saint-Rémy;2017;1998.0;994.0
1385;Saint-Rémy;2022;7544.0;922.0
1386;Saint-Sorlin-en-Bugey;2017;2300.0;1157.0
1386;Saint-Sorlin-en-Bugey;2022;2250.0;1140.0
1387;Saint-Sulpice;2017;2470.0;257.0
1387;Saint-Sulpice;2022;2340.0;259.0
1388;Saint-Trivier-de-Courtes;2017;3285.0;1093.0
1388;Saint-Trivier-de-Courtes;2022;3357.0;1122.0
1389;Saint-Trivier-sur-Moignans;2017;5466.0;1799.0
1389;Saint-Trivier-sur-Moignans;2022;5571.0;1910.0
1390;Saint-Vulbas;2017;6530.0;1286.0
1390;Saint-Vulbas;2022;7404.0;1229.0
1391;Salavre;2017;2232.0;272.0
1391;Salavre;2022;2556.0;295.0
1392;Samognat;2017;6570.0;653.0
1392;Samognat;2022;4620.0;645.0
1393;Sandrans;2017;3156.0;530.0
1393;Sandrans;2022;3969.0;578.0
1396;Sault-Brénaz;2017;2880.0;953.0
1396;Sault-Brénaz;2022;2991.0;1007.0
1397;Sauverny;2017;3075.0;1009.0
1397;Sauverny;2022;4960.0;1003.0
1398;Savigneux;2017;7998.0;1351.0
1398;Savigneux;2022;4347.0;1459.0
1399;Ségny;2017;10080.0;2062.0
1399;Ségny;2022;9648.0;2676.0
1400;Seillonnaz;2017;1518.0;137.0
1400;Seillonnaz;2022;1233.0;136.0
1401;Sergy;2017;8180.0;2084.0
1401;Sergy;2022;11090.0;2279.0
1402;Sermoyer;2017;3390.0;668.0
1402;Sermoyer;2022;5184.0;659.0
1403;Serrières-de-Briord;2017;5048.0;1264.0
1403;Serrières-de-Briord;2022;1312.0;1329.0
1404;Serrières-sur-Ain;2017;1310.0;134.0
1404;Serrières-sur-Ain;2022;1072.0;135.0
1405;Servas;2017;3723.0;1247.0
1405;Servas;2022;3810.0;1287.0
1406;Servignat;2017;1750.0;175.0
1406;Servignat;2022;1400.0;180.0
1407;Seyssel;2017;4985.0;999.0
1407;Seyssel;2022;2002.0;997.0
1408;Simandre-sur-Suran;2017;2031.0;671.0
1408;Simandre-sur-Suran;2022;1312.0;664.0
1410;Sonthonnax-la-Montagne;2017;2544.0;312.0
1410;Sonthonnax-la-Montagne;2022;2628.0;287.0
1411;Souclin;2017;2412.0;273.0
1411;Souclin;2022;2937.0;263.0
1412;Sulignat;2017;3462.0;586.0
1412;Sulignat;2022;608.0;605.0
1415;Talissieu;2017;3136.0;450.0
1415;Talissieu;2022;3633.0;514.0
1416;Tenay;2017;4176.0;1035.0
1416;Tenay;2022;2026.0;1024.0
1418;Thil;2017;4288.0;1088.0
1418;Thil;2022;4624.0;1208.0
1419;Thoiry;2017;48752.0;6038.0
1419;Thoiry;2022;42952.0;6356.0
1420;Thoissey;2017;3450.0;1741.0
1420;Thoissey;2022;3310.0;1644.0
1421;Torcieu;2017;2900.0;726.0
1421;Torcieu;2022;2976.0;744.0
1422;Tossiat;2017;1366.0;1362.0
1422;Tossiat;2022;6760.0;1389.0
1423;Toussieux;2017;5010.0;1091.0
1423;Toussieux;2022;4792.0;1228.0
1424;Tramoyes;2017;8320.0;1681.0
1424;Tramoyes;2022;7372.0;1845.0
1425;La Tranclière;2017;2312.0;286.0
1425;La Tranclière;2022;2860.0;288.0
1426;Val-Revermont;2017;5162.0;2601.0
1426;Val-Revermont;2022;10000.0;2494.0
1427;Trévoux;2017;68490.0;6845.0
1427;Trévoux;2022;76417.0;6931.0
1428;Valeins;2017;1310.0;130.0
1428;Valeins;2022;917.0;131.0
1429;Vandeins;2017;3425.0;687.0
1429;Vandeins;2022;4302.0;725.0
1430;Varambon;2017;2655.0;584.0
1430;Varambon;2022;3924.0;664.0
1431;Vaux-en-Bugey;2017;4912.0;1224.0
1431;Vaux-en-Bugey;2022;6170.0;1218.0
1432;Verjon;2017;1668.0;295.0
1432;Verjon;2022;3390.0;343.0
1433;Vernoux;2017;1620.0;330.0
1433;Vernoux;2022;3010.0;296.0
1434;Versailleux;2017;2526.0;438.0
1434;Versailleux;2022;2470.0;500.0
1435;Versonnex;2017;10930.0;2176.0
1435;Versonnex;2022;8548.0;2222.0
1436;Vesancy;2017;3920.0;484.0
1436;Vesancy;2022;1506.0;513.0
1437;Vescours;2017;2750.0;241.0
1437;Vescours;2022;2190.0;215.0
1439;Vésines;2017;990.0;99.0
1439;Vésines;2022;1274.0;97.0
1441;Vieu-d'Izenave;2017;4893.0;707.0
1441;Vieu-d'Izenave;2022;3675.0;727.0
1443;Villars-les-Dombes;2017;37024.0;4795.0
1443;Villars-les-Dombes;2022;29724.0;5059.0
1444;Villebois;2017;4640.0;1173.0
1444;Villebois;2022;5985.0;1200.0
1445;Villemotier;2017;3385.0;656.0
1445;Villemotier;2022;2468.0;607.0
1446;Villeneuve;2017;5924.0;1501.0
1446;Villeneuve;2022;4707.0;1603.0
1447;Villereversure;2017;5100.0;1291.0
1447;Villereversure;2022;1353.0;1391.0
1448;Villes;2017;2920.0;376.0
1448;Villes;2022;2000.0;390.0
1449;Villette-sur-Ain;2017;3755.0;755.0
1449;Villette-sur-Ain;2022;3810.0;763.0
1450;Villieu-Loyes-Mollon;2017;21516.0;3653.0
1450;Villieu-Loyes-Mollon;2022;18965.0;3831.0
1451;Viriat;2017;63500.0;6418.0
1451;Viriat;2022;68080.0;6955.0
1452;Virieu-le-Grand;2017;2112.0;1081.0
1452;Virieu-le-Grand;2022;3354.0;1110.0
1453;Arvière-en-Valromey;2017;4296.0;713.0
1453;Arvière-en-Valromey;2022;4991.0;715.0
1454;Virignin;2017;2178.0;1097.0
1454;Virignin;2022;3381.0;1122.0
1456;Vongnes;2017;980.0;70.0
1456;Vongnes;2022;923.0;71.0
1457;Vonnas;2017;14645.0;2961.0
1457;Vonnas;2022;9648.0;3233.0
2001;Abbécourt;2017;2480.0;498.0
2001;Abbécourt;2022;1521.0;513.0
2002;Achery;2017;3010.0;598.0
2002;Achery;2022;2970.0;586.0
2003;Acy;2017;4032.0;1012.0
2003;Acy;2022;3048.0;1013.0
2004;Agnicourt-et-Séchelles;2017;1432.0;177.0
2004;Agnicourt-et-Séchelles;2022;1674.0;188.0
2005;Aguilcourt;2017;1955.0;384.0
2005;Aguilcourt;2022;1965.0;405.0
2006;Aisonville-et-Bernoville;2017;3012.0;255.0
2006;Aisonville-et-Bernoville;2022;2072.0;257.0
2007;Aizelles;2017;1107.0;125.0
2007;Aizelles;2022;1200.0;119.0
2008;Aizy-Jouy;2017;2890.0;291.0
2008;Aizy-Jouy;2022;2121.0;308.0
2009;Alaincourt;2017;3276.0;543.0
2009;Alaincourt;2022;4216.0;522.0
2010;Allemant;2017;1925.0;177.0
2010;Allemant;2022;1521.0;166.0
2011;Ambleny;2017;4648.0;1155.0
2011;Ambleny;2022;3543.0;1203.0
2012;Ambrief;2017;552.0;70.0
2012;Ambrief;2022;624.0;81.0
2013;Amifontaine;2017;3304.0;404.0
2013;Amifontaine;2022;2322.0;386.0
2014;Amigny-Rouy;2017;2964.0;744.0
2014;Amigny-Rouy;2022;2148.0;710.0
2015;Ancienville;2017;760.0;75.0
2015;Ancienville;2022;912.0;78.0
2016;Andelain;2017;2106.0;228.0
2016;Andelain;2022;1272.0;211.0
2017;Anguilcourt-le-Sart;2017;3130.0;315.0
2017;Anguilcourt-le-Sart;2022;2360.0;281.0
2018;Anizy-le-Grand;2017;12635.0;2533.0
2018;Anizy-le-Grand;2022;7647.0;2510.0
2019;Annois;2017;4015.0;364.0
2019;Annois;2022;2130.0;352.0
2020;Any-Martin-Rieux;2017;3192.0;456.0
2020;Any-Martin-Rieux;2022;2730.0;455.0
2021;Archon;2017;1068.0;87.0
2021;Archon;2022;869.0;77.0
2022;Arcy-Sainte-Restitue;2017;3224.0;403.0
2022;Arcy-Sainte-Restitue;2022;2394.0;398.0
2023;Armentières-sur-Ourcq;2017;945.0;103.0
2023;Armentières-sur-Ourcq;2022;891.0;98.0
2024;Arrancy;2017;689.0;53.0
2024;Arrancy;2022;517.0;45.0
2025;Artemps;2017;3690.0;371.0
2025;Artemps;2022;2190.0;363.0
2027;Assis-sur-Serre;2017;1582.0;222.0
2027;Assis-sur-Serre;2022;1854.0;203.0
2028;Athies-sous-Laon;2017;7800.0;2604.0
2028;Athies-sous-Laon;2022;10404.0;2600.0
2029;Attilly;2017;2576.0;363.0
2029;Attilly;2022;2088.0;345.0
2030;Aubencheul-aux-Bois;2017;2493.0;269.0
2030;Aubencheul-aux-Bois;2022;2480.0;243.0
2031;Aubenton;2017;2616.0;657.0
2031;Aubenton;2022;3300.0;659.0
2032;Aubigny-aux-Kaisnes;2017;2490.0;253.0
2032;Aubigny-aux-Kaisnes;2022;2223.0;239.0
2033;Aubigny-en-Laonnois;2017;1166.0;105.0
2033;Aubigny-en-Laonnois;2022;909.0;101.0
2034;Audignicourt;2017;904.0;118.0
2034;Audignicourt;2022;928.0;110.0
2035;Audigny;2017;1698.0;279.0
2035;Audigny;2022;1686.0;282.0
2036;Augy;2017;1044.0;82.0
2036;Augy;2022;840.0;68.0
2037;Aulnois-sous-Laon;2017;5760.0;1422.0
2037;Aulnois-sous-Laon;2022;5476.0;1366.0
2038;Les Autels;2017;754.0;57.0
2038;Les Autels;2022;682.0;63.0
2039;Autremencourt;2017;1521.0;169.0
2039;Autremencourt;2022;2100.0;175.0
2040;Autreppes;2017;2148.0;178.0
2040;Autreppes;2022;1232.0;176.0
2041;Autreville;2017;2445.0;814.0
2041;Autreville;2022;3220.0;791.0
2042;Azy-sur-Marne;2017;1950.0;389.0
2042;Azy-sur-Marne;2022;2625.0;370.0
2043;Bagneux;2017;852.0;69.0
2043;Bagneux;2022;630.0;62.0
2044;Bancigny;2017;312.0;26.0
2044;Bancigny;2022;325.0;25.0
2046;Barenton-Bugny;2017;4950.0;555.0
2046;Barenton-Bugny;2022;3342.0;556.0
2047;Barenton-Cel;2017;1170.0;114.0
2047;Barenton-Cel;2022;1512.0;108.0
2048;Barenton-sur-Serre;2017;1560.0;134.0
2048;Barenton-sur-Serre;2022;1040.0;128.0
2049;Barisis-aux-Bois;2017;3715.0;740.0
2049;Barisis-aux-Bois;2022;4434.0;746.0
2050;Barzy-en-Thiérache;2017;2275.0;330.0
2050;Barzy-en-Thiérache;2022;2871.0;317.0
2051;Barzy-sur-Marne;2017;1524.0;384.0
2051;Barzy-sur-Marne;2022;3528.0;399.0
2052;Bassoles-Aulers;2017;1144.0;139.0
2052;Bassoles-Aulers;2022;1032.0;130.0
2053;Vallées en Champagne;2017;2830.0;570.0
2053;Vallées en Champagne;2022;1743.0;590.0
2054;Bazoches-et-Saint-Thibaut;2017;3204.0;460.0
2054;Bazoches-et-Saint-Thibaut;2022;2620.0;517.0
2055;Beaumé;2017;855.0;92.0
2055;Beaumé;2022;1032.0;84.0
2056;Beaumont-en-Beine;2017;1750.0;177.0
2056;Beaumont-en-Beine;2022;1408.0;172.0
2057;Beaurevoir;2017;5732.0;1424.0
2057;Beaurevoir;2022;9576.0;1324.0
2058;Beaurieux;2017;3316.0;844.0
2058;Beaurieux;2022;1664.0;813.0
2059;Beautor;2017;16182.0;2699.0
2059;Beautor;2022;10688.0;2625.0
2060;Beauvois-en-Vermandois;2017;2200.0;268.0
2060;Beauvois-en-Vermandois;2022;1764.0;257.0
2061;Becquigny;2017;2340.0;250.0
2061;Becquigny;2022;1806.0;263.0
2062;Belleau;2017;1224.0;136.0
2062;Belleau;2022;938.0;133.0
2063;Bellenglise;2017;2688.0;381.0
2063;Bellenglise;2022;1900.0;379.0
2064;Belleu;2017;18700.0;3810.0
2064;Belleu;2022;18465.0;3624.0
2065;Bellicourt;2017;2416.0;602.0
2065;Bellicourt;2022;1722.0;561.0
2066;Benay;2017;1872.0;204.0
2066;Benay;2022;1910.0;188.0
2067;Bergues-sur-Sambre;2017;2130.0;213.0
2067;Bergues-sur-Sambre;2022;1248.0;206.0
2068;Berlancourt;2017;1356.0;103.0
2068;Berlancourt;2022;996.0;81.0
2069;Berlise;2017;1495.0;111.0
2069;Berlise;2022;1155.0;104.0
2070;Bernot;2017;2676.0;452.0
2070;Bernot;2022;2190.0;434.0
2071;Berny-Rivière;2017;3888.0;651.0
2071;Berny-Rivière;2022;3205.0;633.0
2072;Berrieux;2017;2090.0;188.0
2072;Berrieux;2022;1800.0;177.0
2073;Berry-au-Bac;2017;1965.0;653.0
2073;Berry-au-Bac;2022;1406.0;720.0
2074;Bertaucourt-Epourdon;2017;1827.0;604.0
2074;Bertaucourt-Epourdon;2022;2348.0;586.0
2075;Berthenicourt;2017;1616.0;199.0
2075;Berthenicourt;2022;1930.0;198.0
2076;Bertricourt;2017;1503.0;162.0
2076;Bertricourt;2022;1192.0;154.0
2078;Besmé;2017;1570.0;160.0
2078;Besmé;2022;1336.0;166.0
2079;Besmont;2017;1716.0;152.0
2079;Besmont;2022;1420.0;137.0
2080;Besny-et-Loizy;2017;2154.0;350.0
2080;Besny-et-Loizy;2022;2254.0;314.0
2081;Béthancourt-en-Vaux;2017;1852.0;440.0
2081;Béthancourt-en-Vaux;2022;1712.0;425.0
2082;Beugneux;2017;1210.0;111.0
2082;Beugneux;2022;904.0;117.0
2083;Beuvardes;2017;3695.0;749.0
2083;Beuvardes;2022;2984.0;741.0
2084;Bézu-le-Guéry;2017;2080.0;260.0
2084;Bézu-le-Guéry;2022;1764.0;250.0
2085;Bézu-Saint-Germain;2017;3189.0;1043.0
2085;Bézu-Saint-Germain;2022;2973.0;991.0
2086;Bichancourt;2017;4296.0;1048.0
2086;Bichancourt;2022;4980.0;989.0
2087;Bieuxy;2017;364.0;30.0
2087;Bieuxy;2022;476.0;34.0
2088;Bièvres;2017;1008.0;88.0
2088;Bièvres;2022;840.0;80.0
2089;Billy-sur-Aisne;2017;4648.0;1154.0
2089;Billy-sur-Aisne;2022;4604.0;1141.0
2090;Billy-sur-Ourcq;2017;2160.0;213.0
2090;Billy-sur-Ourcq;2022;1990.0;195.0
2091;Blanzy-lès-Fismes;2017;1008.0;106.0
2091;Blanzy-lès-Fismes;2022;736.0;91.0
2093;Blérancourt;2017;2540.0;1290.0
2093;Blérancourt;2022;3783.0;1212.0
2094;Blesmes;2017;2180.0;447.0
2094;Blesmes;2022;2355.0;473.0
2095;Bohain-en-Vermandois;2017;56520.0;5664.0
2095;Bohain-en-Vermandois;2022;45768.0;5724.0
2096;Bois-lès-Pargny;2017;2030.0;201.0
2096;Bois-lès-Pargny;2022;1337.0;188.0
2097;Boncourt;2017;2871.0;259.0
2097;Boncourt;2022;2385.0;270.0
2098;Bonneil;2017;2639.0;375.0
2098;Bonneil;2022;3016.0;376.0
2099;Bonnesvalyn;2017;1701.0;236.0
2099;Bonnesvalyn;2022;1266.0;207.0
2100;Bony;2017;959.0;137.0
2100;Bony;2022;1112.0;139.0
2101;Bosmont-sur-Serre;2017;1568.0;193.0
2101;Bosmont-sur-Serre;2022;1246.0;171.0
2102;Bouconville-Vauclair;2017;1665.0;187.0
2102;Bouconville-Vauclair;2022;930.0;184.0
2103;Boué;2017;5264.0;1324.0
2103;Boué;2022;3972.0;1316.0
2104;Bouffignereux;2017;1339.0;102.0
2104;Bouffignereux;2022;1248.0;95.0
2105;Bouresches;2017;812.0;202.0
2105;Bouresches;2022;950.0;187.0
2106;Bourg-et-Comin;2017;2481.0;822.0
2106;Bourg-et-Comin;2022;1620.0;809.0
2107;Bourguignon-sous-Coucy;2017;707.0;103.0
2107;Bourguignon-sous-Coucy;2022;936.0;104.0
2108;Bourguignon-sous-Montbavin;2017;1085.0;158.0
2108;Bourguignon-sous-Montbavin;2022;1824.0;146.0
2109;La Bouteille;2017;2455.0;486.0
2109;La Bouteille;2022;2832.0;468.0
2110;Braine;2017;8924.0;2213.0
2110;Braine;2022;11185.0;2243.0
2111;Brancourt-en-Laonnois;2017;3535.0;708.0
2111;Brancourt-en-Laonnois;2022;2872.0;710.0
2112;Brancourt-le-Grand;2017;3438.0;565.0
2112;Brancourt-le-Grand;2022;2780.0;558.0
2114;Brasles;2017;7420.0;1529.0
2114;Brasles;2022;6540.0;1711.0
2115;Braye-en-Laonnois;2017;1477.0;203.0
2115;Braye-en-Laonnois;2022;1647.0;189.0
2116;Braye-en-Thiérache;2017;1885.0;146.0
2116;Braye-en-Thiérache;2022;1518.0;133.0
2117;Bray-Saint-Christophe;2017;816.0;67.0
2117;Bray-Saint-Christophe;2022;871.0;65.0
2118;Braye;2017;1320.0;121.0
2118;Braye;2022;1040.0;130.0
2119;Brécy;2017;1715.0;340.0
2119;Brécy;2022;1276.0;317.0
2120;Brenelle;2017;2352.0;195.0
2120;Brenelle;2022;1560.0;194.0
2121;Breny;2017;1984.0;244.0
2121;Breny;2022;1596.0;219.0
2122;Brie;2017;624.0;53.0
2122;Brie;2022;770.0;54.0
2123;Brissay-Choigny;2017;2700.0;303.0
2123;Brissay-Choigny;2022;2980.0;297.0
2124;Brissy-Hamégicourt;2017;4578.0;653.0
2124;Brissy-Hamégicourt;2022;3918.0;653.0
2125;Brumetz;2017;1065.0;213.0
2125;Brumetz;2022;1448.0;179.0
2126;Brunehamel;2017;2360.0;456.0
2126;Brunehamel;2022;4077.0;458.0
2127;Bruyères-sur-Fère;2017;1480.0;189.0
2127;Bruyères-sur-Fère;2022;1910.0;195.0
2128;Bruyères-et-Montbérault;2017;3068.0;1532.0
2128;Bruyères-et-Montbérault;2022;2864.0;1419.0
2129;Bruys;2017;240.0;19.0
2129;Bruys;2022;266.0;19.0
2130;Bucilly;2017;1701.0;193.0
2130;Bucilly;2022;1600.0;202.0
2131;Bucy-le-Long;2017;9440.0;1880.0
2131;Bucy-le-Long;2022;9410.0;1915.0
2132;Bucy-lès-Cerny;2017;2310.0;203.0
2132;Bucy-lès-Cerny;2022;1512.0;188.0
2133;Bucy-lès-Pierrepont;2017;2912.0;411.0
2133;Bucy-lès-Pierrepont;2022;2807.0;406.0
2134;Buire;2017;5226.0;869.0
2134;Buire;2022;2547.0;822.0
2135;Buironfosse;2017;3438.0;1168.0
2135;Buironfosse;2022;4544.0;1125.0
2136;Burelles;2017;1548.0;128.0
2136;Burelles;2022;1364.0;123.0
2137;Bussiares;2017;894.0;152.0
2137;Bussiares;2022;1128.0;131.0
2138;Buzancy;2017;1701.0;190.0
2138;Buzancy;2022;1152.0;183.0
2139;Caillouël-Crépigny;2017;2616.0;438.0
2139;Caillouël-Crépigny;2022;3624.0;459.0
2140;Camelin;2017;1816.0;454.0
2140;Camelin;2022;1788.0;436.0
2141;La Capelle;2017;9005.0;1788.0
2141;La Capelle;2022;8845.0;1757.0
2142;Castres;2017;1708.0;244.0
2142;Castres;2022;2241.0;247.0
2143;Le Catelet;2017;1164.0;192.0
2143;Le Catelet;2022;1480.0;185.0
2144;Caulaincourt;2017;1168.0;145.0
2144;Caulaincourt;2022;1420.0;144.0
2145;Caumont;2017;1656.0;546.0
2145;Caumont;2022;4914.0;546.0
2146;Celles-lès-Condé;2017;840.0;87.0
2146;Celles-lès-Condé;2022;990.0;94.0
2148;Celles-sur-Aisne;2017;1554.0;258.0
2148;Celles-sur-Aisne;2022;1785.0;252.0
2149;Cerizy;2017;871.0;67.0
2149;Cerizy;2022;649.0;59.0
2150;Cerny-en-Laonnois;2017;585.0;64.0
2150;Cerny-en-Laonnois;2022;496.0;63.0
2151;Cerny-lès-Bucy;2017;1254.0;115.0
2151;Cerny-lès-Bucy;2022;1265.0;113.0
2152;Cerseuil;2017;979.0;89.0
2152;Cerseuil;2022;1131.0;88.0
2153;Cessières-Suzy;2017;4584.0;763.0
2153;Cessières-Suzy;2022;3140.0;796.0
2154;Chacrise;2017;2154.0;361.0
2154;Chacrise;2022;2569.0;367.0
2155;Chaillevois;2017;1958.0;174.0
2155;Chaillevois;2022;1683.0;197.0
2156;Chalandry;2017;1750.0;253.0
2156;Chalandry;2022;1500.0;242.0
2157;Chambry;2017;3360.0;848.0
2157;Chambry;2022;2496.0;831.0
2158;Chamouille;2017;2023.0;284.0
2158;Chamouille;2022;1080.0;270.0
2159;Champs;2017;2529.0;280.0
2159;Champs;2022;2128.0;311.0
2160;Chaourse;2017;3745.0;539.0
2160;Chaourse;2022;2048.0;497.0
2162;La Chapelle-sur-Chézy;2017;1395.0;278.0
2162;La Chapelle-sur-Chézy;2022;2086.0;299.0
2163;Charly-sur-Marne;2017;18466.0;2617.0
2163;Charly-sur-Marne;2022;12905.0;2584.0
2164;Le Charmel;2017;1590.0;316.0
2164;Le Charmel;2022;2608.0;324.0
2165;Charmes;2017;1642.0;1652.0
2165;Charmes;2022;6496.0;1596.0
2166;Chartèves;2017;1750.0;352.0
2166;Chartèves;2022;2506.0;358.0
2167;Chassemy;2017;1752.0;881.0
2167;Chassemy;2022;2658.0;898.0
2168;Château-Thierry;2017;193011.0;15107.0
2168;Château-Thierry;2022;182448.0;15068.0
2169;Châtillon-lès-Sons;2017;850.0;83.0
2169;Châtillon-lès-Sons;2022;1092.0;83.0
2170;Châtillon-sur-Oise;2017;1397.0;127.0
2170;Châtillon-sur-Oise;2022;1364.0;125.0
2171;Chaudardes;2017;1118.0;87.0
2171;Chaudardes;2022;810.0;91.0
2172;Chaudun;2017;1494.0;249.0
2172;Chaudun;2022;2008.0;244.0
2173;Chauny;2017;155675.0;11878.0
2173;Chauny;2022;137952.0;11456.0
2174;Chavignon;2017;2451.0;818.0
2174;Chavignon;2022;1682.0;852.0
2175;Chavigny;2017;1136.0;150.0
2175;Chavigny;2022;1815.0;159.0
2176;Chavonne;2017;2040.0;205.0
2176;Chavonne;2022;1863.0;210.0
2177;Chérêt;2017;1584.0;142.0
2177;Chérêt;2022;1440.0;146.0
2178;Chermizy-Ailles;2017;1404.0;106.0
2178;Chermizy-Ailles;2022;1035.0;121.0
2179;Chéry-Chartreuve;2017;1950.0;392.0
2179;Chéry-Chartreuve;2022;3032.0;379.0
2180;Chéry-lès-Pouilly;2017;4914.0;710.0
2180;Chéry-lès-Pouilly;2022;4416.0;737.0
2181;Chéry-lès-Rozoy;2017;747.0;80.0
2181;Chéry-lès-Rozoy;2022;1092.0;97.0
2182;Chevennes;2017;1040.0;125.0
2182;Chevennes;2022;1452.0;128.0
2183;Chevregny;2017;1710.0;187.0
2183;Chevregny;2022;1665.0;191.0
2184;Chevresis-Monceau;2017;3240.0;355.0
2184;Chevresis-Monceau;2022;3740.0;335.0
2185;Chézy-en-Orxois;2017;1644.0;404.0
2185;Chézy-en-Orxois;2022;2280.0;377.0
2186;Chézy-sur-Marne;2017;4050.0;1353.0
2186;Chézy-sur-Marne;2022;1322.0;1308.0
2187;Chierry;2017;3291.0;1109.0
2187;Chierry;2022;3471.0;1169.0
2188;Chigny;2017;1350.0;149.0
2188;Chigny;2022;1430.0;141.0
2189;Chivres-en-Laonnois;2017;1840.0;362.0
2189;Chivres-en-Laonnois;2022;1396.0;354.0
2190;Chivres-Val;2017;3228.0;530.0
2190;Chivres-Val;2022;2635.0;532.0
2191;Chivy-lès-Étouvelles;2017;2560.0;510.0
2191;Chivy-lès-Étouvelles;2022;2000.0;488.0
2192;Chouy;2017;2220.0;370.0
2192;Chouy;2022;1500.0;371.0
2193;Cierges;2017;748.0;66.0
2193;Cierges;2022;726.0;64.0
2194;Cilly;2017;2010.0;193.0
2194;Cilly;2022;1947.0;175.0
2195;Ciry-Salsogne;2017;2772.0;930.0
2195;Ciry-Salsogne;2022;2688.0;892.0
2196;Clacy-et-Thierret;2017;2536.0;314.0
2196;Clacy-et-Thierret;2022;1200.0;294.0
2197;Clairfontaine;2017;2810.0;552.0
2197;Clairfontaine;2022;3150.0;522.0
2198;Clamecy;2017;2486.0;228.0
2198;Clamecy;2022;1864.0;238.0
2199;Clastres;2017;3260.0;635.0
2199;Clastres;2022;3558.0;590.0
2200;Clermont-les-Fermes;2017;1524.0;120.0
2200;Clermont-les-Fermes;2022;808.0;99.0
2201;Cœuvres-et-Valsery;2017;3073.0;438.0
2201;Cœuvres-et-Valsery;2022;2748.0;466.0
2203;Coincy;2017;3978.0;1310.0
2203;Coincy;2022;5012.0;1281.0
2204;Coingt;2017;816.0;68.0
2204;Coingt;2022;882.0;63.0
2205;Colligis-Crandelain;2017;2410.0;248.0
2205;Colligis-Crandelain;2022;1917.0;212.0
2206;Colonfay;2017;640.0;78.0
2206;Colonfay;2022;730.0;72.0
2207;Commenchon;2017;1260.0;214.0
