CodeCommune;NSCOL15P;DIPLMIN;BEPC;CAPBEP;BAC;SUP2;SUP34;SUP5
65044;221;24;17;79;37;36;14;14
65045;208;25;8;53;37;19;35;30
65046;75;9;1;19;10;9;14;14
65047;6208;1077;406;1976;1168;751;484;347
65048;575;73;19;219;99;90;32;41
65049;203;45;19;59;37;29;9;5
65050;68;6;5;12;18;9;12;8
65051;168;38;11;46;38;13;12;9
65052;64;6;4;18;16;6;8;6
65053;36;3;3;15;6;4;2;3
65054;462;74;24;149;87;51;50;28
65055;272;44;12;69;46;43;41;17
65056;369;87;14;94;67;36;33;37
65057;779;115;38;210;139;108;96;72
65058;112;26;2;42;27;9;5;1
65059;5901;1291;425;1644;997;565;518;460
65060;45;7;1;7;11;9;7;2
65061;38;6;3;13;1;11;2;1
65062;2753;338;159;887;555;352;266;195
65063;133;26;7;36;24;15;12;12
65064;33;5;2;13;5;2;4;1
65065;228;36;12;74;42;27;22;14
65066;31;5;3;7;7;4;2;4
65067;98;13;5;33;17;16;4;9
65068;18;4;2;3;3;2;2;1
65069;973;149;70;258;201;127;93;76
65070;398;36;16;111;81;59;46;49
65071;28;4;5;3;10;1;3;3
65072;1417;244;141;492;244;157;84;55
65073;273;44;20;88;59;33;19;9
65074;97;22;7;26;12;14;8;7
65075;112;15;9;23;26;17;13;10
65076;43;6;3;18;6;4;6;1
65077;343;54;18;101;74;49;30;17
65078;329;58;25;84;61;40;36;26
65079;153;20;5;54;31;10;28;5
65080;406;51;24;119;80;58;34;40
65081;98;8;0;14;21;21;19;14
65082;34;7;3;12;6;4;2;0
65083;543;51;40;162;102;79;53;56
65084;225;31;6;74;32;40;23;20
65085;95;22;12;28;18;5;3;6
65086;122;28;10;32;24;15;8;6
65087;138;36;5;42;23;15;10;7
65088;37;9;2;10;8;2;2;3
65089;74;16;4;18;14;4;10;6
65090;60;3;4;24;9;7;8;4
65091;51;10;4;18;10;2;3;4
65092;179;45;21;54;27;17;9;5
65093;175;51;10;41;32;19;13;9
65094;101;9;4;28;28;14;10;8
65095;282;69;20;97;44;24;18;10
65096;58;15;9;22;5;3;2;2
65097;151;38;2;50;31;14;13;3
65098;256;14;14;97;45;45;24;18
65099;113;15;8;30;22;21;13;3
65100;3954;654;216;1323;728;478;345;210
65101;562;84;43;175;120;66;56;18
65102;19;3;1;5;5;3;2;1
65103;97;16;4;32;20;16;6;3
65104;229;22;12;62;41;28;32;31
65105;157;30;10;48;25;12;23;10
65106;136;15;9;34;23;18;22;14
65107;79;10;3;24;9;14;8;11
65108;678;66;37;224;139;113;62;37
65109;27;7;0;9;7;2;3;0
65110;76;19;6;16;18;7;4;5
65111;59;8;1;18;13;8;4;6
65112;127;30;10;40;22;14;8;4
65113;223;53;9;70;48;13;14;14
65114;66;16;4;20;15;7;4;1
65115;222;23;10;60;66;25;29;10
65116;232;21;23;62;43;43;29;11
65117;39;5;3;15;10;2;2;1
65118;25;4;0;9;6;1;3;2
65119;275;44;12;110;42;31;23;12
65120;255;21;16;94;45;39;29;12
65121;312;71;20;103;54;22;29;13
65123;1099;202;65;325;221;129;100;55
65124;47;3;2;17;11;7;3;3
65125;258;63;25;64;45;27;22;12
65126;124;23;13;34;24;15;9;6
65127;987;166;78;301;183;112;95;52
65128;112;30;8;32;24;9;4;5
65129;665;154;54;153;123;71;65;46
65130;574;229;29;128;76;38;43;30
65131;199;33;12;68;28;27;15;16
65132;35;6;2;10;7;4;2;4
65133;162;17;4;50;30;25;27;9
65134;15;3;0;2;4;5;0;2
65135;65;22;3;19;8;6;2;4
65136;29;10;3;5;7;1;3;1
65137;83;17;7;22;15;11;9;4
65138;733;116;45;224;165;94;47;44
65139;48;12;3;19;6;2;5;2
65140;20;3;3;3;4;2;3;2
65141;51;6;1;12;10;13;5;4
65142;167;28;9;56;31;26;13;3
65143;83;11;4;21;20;15;7;6
65144;75;19;6;19;19;6;5;2
65145;38;2;1;17;8;5;4;2
65146;236;31;10;79;55;30;23;9
65147;461;57;21;154;87;59;55;28
65148;112;21;9;27;38;6;7;3
65149;120;20;8;34;23;14;12;10
65150;390;57;27;125;62;65;31;22
65151;113;13;7;42;24;14;10;4
65153;101;9;3;36;21;17;10;4
65154;40;9;3;12;7;3;7;0
65155;44;8;6;9;7;7;4;1
65156;169;23;10;48;42;18;20;8
65157;21;2;0;4;4;3;2;6
65158;70;8;6;26;15;9;6;0
65159;288;55;29;90;57;32;12;13
65160;86;14;4;27;17;12;13;0
65161;197;24;14;69;41;25;14;10
65162;24;5;2;3;5;3;2;6
65163;34;8;2;8;4;2;6;4
65164;80;9;3;25;25;6;9;2
65165;147;29;7;47;21;10;22;10
65166;34;4;2;12;7;4;2;2
65167;23;7;1;7;6;2;1;0
65168;335;50;14;91;78;44;28;30
65169;74;11;11;21;13;11;4;3
65170;65;15;6;22;7;8;1;5
65171;32;5;6;4;8;6;0;3
65172;32;7;2;11;5;1;4;2
65173;167;17;8;54;40;25;12;10
65174;85;18;15;25;11;8;5;4
65175;38;8;4;10;7;3;1;5
65176;71;14;7;25;6;4;10;6
65177;121;15;10;36;19;16;17;9
65178;41;8;1;6;11;6;2;6
65179;21;3;0;6;6;5;1;1
65180;13;1;3;3;1;0;3;1
65181;117;13;3;29;15;16;25;17
65182;98;17;10;22;23;10;7;8
65183;620;218;35;163;99;35;34;37
65184;123;26;5;45;22;11;7;8
65185;354;47;14;92;75;50;35;40
65186;29;8;1;12;6;0;2;0
65187;81;21;10;25;13;5;4;3
65189;204;24;2;71;48;29;17;13
65190;62;13;8;18;12;6;4;2
65191;108;19;8;33;18;13;9;8
65192;283;58;17;84;58;33;20;13
65193;70;14;5;25;13;7;4;3
65194;76;11;4;23;26;5;6;2
65195;116;12;10;34;30;15;7;7
65196;65;13;7;25;9;5;3;4
65197;135;20;3;41;24;21;15;11
65198;959;142;73;219;155;117;141;113
65199;27;5;2;7;4;3;2;3
65200;84;20;6;22;12;5;10;11
65201;147;17;11;56;32;15;10;5
65202;259;34;13;84;37;39;24;27
65203;24;3;1;5;9;2;2;1
65204;21;3;2;8;1;3;1;3
65205;49;1;5;8;11;8;9;7
65206;190;45;5;51;32;26;18;13
65207;49;4;3;15;11;6;7;2
65208;21;2;3;3;6;0;2;5
65209;64;6;12;14;17;4;6;7
65210;30;7;0;14;2;6;1;0
65211;120;7;7;27;24;27;14;14
65212;272;65;15;79;48;23;22;21
65213;106;29;13;19;17;9;10;10
65214;38;4;5;13;6;5;5;1
65215;35;14;3;9;2;3;1;4
65216;83;11;7;22;19;16;6;4
65217;43;7;1;7;14;4;6;5
65218;473;61;25;138;108;58;47;38
65219;91;25;6;24;25;7;2;2
65220;174;17;6;64;35;19;16;17
65221;187;20;10;51;33;30;23;19
65222;114;16;6;33;23;14;11;11
65223;928;74;42;215;173;149;124;150
65224;222;43;14;69;43;25;16;12
65225;84;11;1;36;12;13;4;5
65226;2212;410;93;617;421;264;216;191
65228;104;18;11;27;16;13;11;8
65229;39;9;2;9;9;5;2;1
65230;214;38;23;72;33;18;16;15
65231;165;24;8;62;32;22;6;10
65232;50;11;3;13;9;8;2;3
65233;232;26;10;91;45;42;10;8
65234;80;10;5;22;19;7;8;9
65235;3153;464;176;1049;557;419;282;206
65236;350;47;37;119;61;42;28;18
65237;124;20;13;42;18;16;7;9
65238;196;44;19;64;38;19;8;5
65239;121;30;8;27;22;15;11;8
65240;301;52;19;127;44;28;24;8
65241;77;19;2;24;12;7;8;6
65242;196;41;14;64;32;14;15;17
65243;352;74;13;112;72;50;14;18
65244;402;53;18;150;74;55;28;24
65245;194;19;12;74;43;27;13;7
65247;72;13;4;32;8;12;3;1
65248;205;30;8;73;50;21;8;14
65249;78;20;5;21;12;6;9;4
65250;94;21;7;26;22;10;7;2
65251;1381;146;68;354;270;174;202;167
65252;633;104;56;177;124;71;58;43
65253;44;14;2;12;4;5;7;0
65254;107;27;11;36;16;4;11;2
65255;25;3;1;8;4;4;4;0
65256;117;15;13;37;17;13;17;4
65257;456;54;20;151;84;71;39;38
65258;4815;1324;342;1262;900;455;329;202
65259;134;8;12;47;23;16;14;14
65260;71;12;3;23;18;6;5;5
65261;41;10;1;6;8;7;5;3
65262;310;100;15;88;44;26;30;8
65263;80;12;6;24;16;9;13;1
65264;230;39;15;76;37;22;24;16
65265;245;27;9;70;48;35;37;19
65266;32;4;2;6;8;7;4;1
65267;417;52;27;118;76;45;56;42
65268;170;9;6;38;38;33;22;23
65269;130;24;8;50;24;15;5;4
65270;166;16;8;57;42;24;15;5
65271;299;52;13;121;44;29;18;21
65272;63;4;4;27;12;8;6;1
65273;154;8;9;76;23;20;7;12
65274;114;26;9;38;15;11;11;3
65275;59;6;0;15;8;11;12;5
65276;89;12;4;31;16;12;7;7
65277;72;16;8;16;14;12;5;3
65278;29;3;1;11;3;3;3;6
65279;175;24;24;47;27;18;20;15
65280;330;50;23;94;62;45;32;23
65281;193;26;15;52;41;22;24;12
65282;282;34;14;79;70;32;32;22
65283;40;5;3;12;8;5;7;0
65284;859;85;54;246;169;137;92;76
65285;148;28;1;54;28;17;14;6
65286;11171;3034;967;3143;1830;877;832;487
65287;556;174;46;145;97;33;28;33
65288;53;20;6;13;4;5;2;4
65289;90;26;9;26;16;5;2;4
65290;148;24;18;41;27;22;9;6
65291;121;13;8;47;20;16;10;7
65292;303;26;4;97;78;47;29;21
65293;80;22;9;19;19;7;2;2
65294;169;32;10;55;31;20;12;9
65295;791;138;74;221;153;89;61;56
65296;366;105;17;100;60;40;28;15
65297;36;8;1;12;9;5;2;0
65298;72;9;2;28;8;9;11;5
65299;168;22;10;70;22;23;15;6
65300;52;1;3;16;12;8;5;6
65301;202;24;16;72;38;28;15;11
65303;282;43;15;83;57;40;29;15
65304;1846;478;136;614;298;153;93;75
65305;90;16;6;32;12;12;7;6
65306;191;24;13;50;36;26;30;11
65307;264;46;15;80;65;29;11;18
65308;87;18;4;16;21;12;10;6
65309;12;3;0;4;2;1;1;1
65310;187;44;7;62;36;10;15;14
65311;73;4;3;23;23;13;2;6
65313;566;77;25;133;111;86;75;60
65314;162;38;12;33;33;15;16;14
65315;320;49;29;90;50;35;36;32
65316;90;17;10;22;17;14;5;7
65317;29;4;0;7;6;1;7;4
65318;207;31;28;47;37;24;24;17
65319;112;21;5;42;24;7;5;7
65320;640;78;42;192;130;81;62;55
65321;105;10;6;34;21;13;9;11
65322;200;40;7;80;30;24;11;7
65323;57;1;11;20;9;7;6;2
65324;165;36;8;40;26;32;10;11
65325;41;7;8;10;9;3;3;0
65326;69;16;4;24;13;8;1;3
65327;141;22;16;30;23;20;17;13
65328;74;7;7;19;13;12;6;9
65329;171;46;5;37;40;23;11;8
65330;178;32;7;65;41;20;7;6
65331;2557;306;130;665;479;364;317;296
65332;123;2;7;41;18;29;13;12
65333;84;12;1;28;19;10;6;8
65334;174;34;6;63;23;26;8;13
65335;403;80;26;124;70;45;40;18
65336;25;4;2;8;4;8;0;1
65337;89;22;12;24;18;7;4;1
65338;193;43;13;69;29;17;12;10
65339;257;28;11;77;60;24;36;21
65340;1501;245;88;509;297;182;108;73
65341;78;11;5;18;18;15;9;3
65342;73;14;2;18;18;9;2;9
65343;179;25;9;57;39;16;16;17
65344;1834;352;104;589;331;208;138;112
65345;45;10;3;10;7;7;3;5
65346;127;20;6;44;30;8;7;11
65347;36;6;3;16;9;1;0;1
65348;36;13;1;12;6;0;1;3
65349;11;1;1;2;1;2;2;0
65350;950;139;65;324;165;117;79;61
65351;29;4;0;12;4;2;4;3
65352;176;13;9;28;35;35;29;27
65353;201;22;11;57;55;24;21;11
65354;60;2;4;10;10;13;11;10
65355;61;24;0;25;6;2;3;1
65356;53;8;4;16;10;7;2;5
65357;119;12;6;30;26;26;14;5
65358;45;8;2;15;8;7;2;2
65359;18;6;0;5;6;1;1;0
65360;214;37;12;82;40;20;15;9
65361;80;20;7;25;10;12;2;3
65362;891;145;60;299;174;95;73;44
65363;369;65;27;120;72;45;23;17
65364;21;4;0;4;3;5;1;4
65366;675;123;54;247;114;56;41;40
65367;122;16;5;31;18;14;25;12
65368;37;14;2;7;6;4;3;1
65369;505;62;37;148;106;64;56;32
65370;922;180;56;322;157;98;64;45
65371;192;22;7;69;36;27;12;19
65372;495;70;20;155;117;59;43;31
65373;142;29;14;36;32;16;8;8
65374;204;57;27;55;42;14;5;4
65375;1147;316;63;350;191;107;57;63
65376;174;31;18;62;29;12;13;8
65377;127;22;12;47;20;10;10;7
65378;51;11;2;15;11;9;2;2
65379;12;0;0;1;6;0;3;1
65380;106;10;7;44;19;15;8;2
65381;29;12;5;6;4;2;0;0
65382;63;9;1;14;17;11;4;5
65383;161;40;16;43;28;14;14;4
65384;145;18;8;31;32;28;20;7
65385;89;16;11;17;20;13;6;5
65386;80;16;5;28;15;7;5;3
65387;116;39;15;29;16;9;3;5
65388;740;73;33;186;188;100;78;81
65389;761;184;72;182;119;69;82;51
65390;341;45;16;87;72;50;40;31
65391;49;11;8;17;2;4;5;2
65392;334;31;19;101;73;46;36;28
65393;118;7;7;44;24;12;15;8
65394;251;30;12;73;53;47;22;14
65395;923;198;45;305;150;100;72;54
65396;291;48;9;70;64;51;30;18
65397;129;22;7;39;25;25;7;6
65398;190;33;17;64;30;14;26;7
65399;85;23;2;30;13;10;4;2
65400;186;33;14;34;33;25;27;20
65401;432;46;20;125;72;58;59;53
65402;13;0;0;7;1;3;2;0
65403;74;8;5;32;13;5;8;2
65404;129;31;8;30;23;13;13;12
65405;62;11;4;20;13;6;5;4
65406;198;24;11;73;47;20;12;13
65407;87;19;8;29;10;10;8;2
65408;453;67;35;162;91;38;35;25
65409;221;45;12;72;47;19;21;5
65410;418;33;34;132;72;58;51;37
65411;59;4;4;23;9;10;5;5
65412;136;21;9;34;34;19;12;6
65413;107;13;0;42;25;15;10;3
65414;70;12;6;25;10;11;1;3
65415;193;20;11;53;40;27;20;22
65416;66;13;3;19;16;7;4;4
65417;4064;649;251;1181;789;489;412;293
65418;221;35;12;73;49;26;16;10
65419;66;16;8;20;12;4;2;4
65420;60;14;4;20;4;7;5;8
65421;41;14;4;10;7;2;2;1
65422;250;36;7;63;46;46;39;13
65423;103;14;6;32;19;17;11;5
65424;96;20;1;16;15;20;11;13
65425;349;49;26;102;65;59;26;21
65426;107;20;4;29;23;14;8;9
65427;249;48;17;85;44;18;15;21
65428;46;9;0;18;9;6;3;2
65429;163;31;8;55;32;16;12;8
65430;33;2;0;14;5;5;3;3
65431;84;34;7;21;14;2;4;1
65432;139;24;11;28;33;21;13;10
65433;2314;375;147;785;432;260;175;140
65435;222;35;16;101;33;12;12;12
65436;230;24;8;62;47;43;25;20
65437;109;17;11;38;18;7;8;11
65438;65;10;0;19;18;12;4;2
65439;211;42;10;55;42;35;18;9
65440;32462;7351;1928;8737;6181;3003;2754;2509
65441;58;12;0;12;14;9;3;8
65442;178;35;11;42;38;21;16;15
65443;14;1;0;3;3;2;1;3
65444;267;47;16;59;44;46;33;21
65445;194;27;10;60;33;23;25;17
65446;403;64;22;146;89;52;21;9
65447;1002;151;67;300;183;124;105;73
65448;65;10;2;28;9;9;7;1
65449;73;22;4;15;13;13;4;2
65450;29;1;2;16;2;3;3;0
65451;578;97;43;169;106;66;63;34
65452;850;213;94;249;149;63;62;19
65453;61;13;2;21;11;1;6;7
65454;73;15;5;23;14;11;2;2
65455;359;70;23;110;60;45;34;16
65456;231;28;9;81;44;37;21;10
65457;58;11;5;11;15;9;3;3
65458;29;0;1;9;4;6;7;4
65459;85;11;10;23;12;17;9;4
65460;3884;1071;228;1193;564;313;296;219
65461;75;16;4;19;11;12;7;6
65462;195;44;9;54;39;21;10;18
65463;66;10;0;21;22;3;6;4
65464;381;37;15;121;80;42;55;32
65465;272;53;15;73;52;32;31;15
65466;58;3;8;19;7;8;5;8
65467;70;9;2;19;16;13;6;6
65468;41;8;4;7;8;6;5;5
65469;19;5;0;5;4;2;1;4
65470;109;20;8;32;22;15;9;5
65471;172;14;18;55;38;24;11;13
65472;61;10;7;9;13;12;5;6
65473;307;33;25;103;62;36;25;21
65474;89;23;7;33;12;7;2;4
65475;51;16;6;17;5;4;3;0
65476;54;18;1;17;4;6;5;2
65477;79;11;2;28;15;13;8;2
65478;31;5;0;12;5;5;4;1
65479;288;30;19;79;40;42;37;40
65481;135;17;9;34;31;13;20;10
65482;369;85;32;119;58;35;26;14
66001;56;9;2;6;15;7;8;9
66002;2753;611;170;775;475;305;248;168
66003;3109;975;246;922;451;211;161;144
66004;450;63;32;115;115;52;43;30
66005;419;63;31;115;76;47;56;30
66006;141;35;10;43;35;8;8;3
66007;107;16;3;23;18;10;19;17
66008;9110;1834;788;2641;1753;798;738;558
66009;2289;535;181;696;399;194;163;119
66010;36;7;1;11;5;6;4;2
66011;3458;675;232;1036;695;361;277;182
66012;2533;431;165;684;490;320;270;174
66013;90;6;4;19;12;21;16;12
66014;2058;403;109;564;385;255;217;125
66015;1042;154;85;327;192;112;92;80
66016;3979;779;278;940;733;383;370;497
66017;5317;1133;394;1581;1087;493;384;245
66018;58;13;4;17;9;3;7;6
66019;167;33;25;43;41;11;7;9
66020;619;55;40;140;118;86;105;75
66021;5915;1502;427;1632;1005;560;438;351
66022;53;7;0;11;12;10;6;8
66023;695;148;36;181;129;77;83;41
66024;4263;1061;302;1243;799;355;302;202
66025;860;191;68;181;197;78;100;45
66026;1195;175;72;348;270;154;108;67
66027;504;59;39;144;128;70;42;22
66028;7790;1399;543;1670;1471;909;985;812
66029;112;11;3;24;30;13;14;18
66030;169;18;12;42;30;19;21;28
66032;51;6;1;6;18;5;8;7
66033;367;64;28;83;58;49;38;48
66034;94;15;13;19;13;8;15;11
66035;36;5;4;11;7;4;1;4
66036;27;5;0;7;7;3;2;2
66037;10613;2214;894;2575;2101;967;1035;827
66038;4990;666;306;1153;1031;663;600;570
66039;115;30;14;32;22;7;6;4
66040;38;6;6;9;8;5;2;1
66041;685;105;38;194;135;91;68;54
66042;229;30;22;51;63;24;16;24
66043;117;16;11;35;28;9;9;8
66044;245;42;15;60;53;29;24;22
66045;593;67;47;131;150;74;74;51
66046;506;100;38;163;85;43;38;38
66047;15;5;3;3;2;0;1;0
66048;1084;181;116;316;222;74;93;82
66049;6254;1169;475;1521;1205;619;720;545
66050;3495;658;218;943;717;403;354;202
66051;205;33;17;43;41;17;28;26
66052;295;42;29;67;72;29;27;29
66053;2220;418;161;407;472;215;264;284
66054;50;4;4;14;12;3;10;3
66055;562;104;22;166;118;62;53;37
66056;812;135;53;240;157;96;84;46
66057;400;68;38;140;86;31;23;14
66058;1484;284;86;415;288;177;137;97
66059;1906;342;98;511;409;232;191;122
66060;207;27;24;53;47;16;23;17
66061;77;23;12;17;7;8;8;3
66062;143;16;8;31;32;16;27;12
66063;194;41;19;49;39;16;22;8
66064;320;40;18;76;76;43;37;30
66065;7065;1931;437;2002;1269;606;467;352
66066;476;88;31;116;87;65;49;40
66067;568;121;37;109;116;51;79;56
66068;95;11;5;26;26;12;8;6
66069;2544;461;171;751;520;281;219;141
66070;154;9;4;45;38;28;19;11
66071;1586;236;118;488;353;148;131;112
66072;369;60;29;82;71;37;42;49
66073;127;22;7;44;27;13;11;4
66074;311;50;30;62;51;31;37;48
66075;117;7;7;19;34;19;20;11
66076;52;13;1;12;12;5;10;1
66077;75;10;5;21;14;6;11;7
66078;163;12;4;29;40;19;32;26
66079;170;20;17;31;32;21;28;20
66080;99;24;5;32;19;5;11;3
66081;98;8;6;36;25;10;5;7
66082;370;51;28;106;77;45;36;27
66083;37;8;2;5;10;8;3;1
66084;970;195;54;282;190;114;82;52
66085;340;70;25;90;68;35;32;19
66086;18;0;0;2;10;0;5;1
66088;4265;1409;334;1083;633;349;265;192
66089;282;34;22;66;62;30;42;26
66090;42;10;1;11;8;1;6;6
66091;51;12;5;14;5;7;7;3
66092;74;16;10;23;13;3;8;1
66093;1866;223;128;417;354;261;282;200
66094;2478;543;158;682;496;267;212;121
66095;343;42;24;85;75;41;51;26
66096;806;143;57;222;157;93;87;46
66097;117;30;8;27;18;16;13;3
66098;182;16;9;50;44;27;23;12
66099;250;26;15;53;71;35;30;20
66100;124;19;5;27;19;12;19;24
66101;1680;300;115;488;341;203;144;89
66102;28;1;2;5;9;1;5;6
66103;431;132;43;100;79;41;18;18
66104;726;149;33;189;142;81;75;57
66105;222;21;25;57;65;24;23;7
66106;2241;358;138;648;497;235;209;156
66107;607;148;46;137;147;60;49;21
66108;3184;936;219;859;492;292;226;160
66109;208;25;11;56;50;14;38;14
66111;120;28;11;26;24;11;10;8
66112;197;29;10;52;40;22;28;17
66113;162;44;3;27;48;10;16;14
66114;1260;239;69;344;253;152;109;94
66115;1040;134;81;238;224;128;153;82
66116;168;26;21;32;39;20;13;17
66117;130;18;6;44;38;9;6;10
66118;258;33;20;84;46;22;29;24
66119;259;32;16;62;50;38;37;24
66120;62;7;2;15;17;4;8;9
66121;974;180;56;256;204;106;105;68
66122;53;3;4;9;14;8;8;8
66123;144;31;16;44;27;13;7;7
66124;1293;130;60;324;282;153;188;156
66125;308;71;25;93;67;17;18;17
66126;283;32;17;70;56;42;32;35
66127;868;148;50;216;213;110;81;51
66128;22;3;2;4;6;3;2;4
66129;1299;241;87;363;267;148;118;75
66130;1102;217;68;267;215;129;98;110
66132;321;45;26;77;65;43;41;25
66133;2415;574;144;680;394;237;226;161
66134;737;127;52;205;146;86;77;43
66136;86932;22543;5801;18107;15734;8199;8266;8282
66137;420;160;29;114;58;20;21;17
66138;1304;280;92;399;268;102;102;62
66139;37;8;4;10;6;2;7;1
66140;2886;661;162;760;545;310;261;187
66141;7672;1616;447;2276;1535;824;617;356
66142;42;5;2;16;9;5;4;0
66143;77;14;8;18;14;9;8;5
66144;4007;687;266;1090;820;481;404;259
66145;2163;326;124;593;441;271;216;193
66146;86;22;5;27;20;4;6;4
66147;93;9;6;19;25;19;10;7
66148;3301;838;239;883;580;259;261;241
66149;4930;1225;297;1188;944;439;479;358
66150;970;210;85;221;188;96;80;91
66151;74;14;6;24;11;6;5;8
66152;81;20;12;21;12;8;6;2
66153;42;5;2;12;10;2;11;1
66154;51;7;1;14;16;7;3;3
66155;69;14;7;19;14;7;5;4
66156;78;15;7;11;19;10;8;8
66157;20;0;4;7;5;2;1;1
66158;128;22;14;27;28;12;16;10
66159;59;12;3;14;9;8;7;6
66160;1023;168;86;277;175;108;110;99
66161;1027;161;88;292;210;108;109;60
66162;500;80;29;187;74;40;63;28
66164;6857;1574;454;1971;1304;633;499;422
66165;495;61;33;144;114;55;54;34
66166;305;58;32;85;64;26;26;14
66167;899;108;57;207;221;115;118;72
66168;2752;588;206;775;582;229;217;154
66169;88;7;11;34;17;8;5;6
66170;125;6;5;24;27;16;32;15
66171;9804;2293;808;2634;1780;872;746;671
66172;9075;1995;621;2286;1666;898;851;759
66173;874;140;48;221;201;117;98;49
66174;2203;506;136;597;425;244;162;134
66175;2411;508;163;675;466;250;203;146
66176;2377;470;169;680;498;214;219;127
66177;1080;148;63;345;197;149;105;73
66178;1764;337;136;518;332;178;153;108
66179;878;214;92;210;181;67;66;47
66180;8106;1916;589;2590;1496;679;518;319
66181;97;14;8;25;23;10;10;6
66182;3912;865;302;1198;708;383;289;167
66183;65;11;7;15;13;7;5;7
66184;44;4;3;13;8;6;9;1
66185;286;35;25;69;64;33;27;31
66186;2100;342;127;541;435;261;225;169
66187;1438;483;117;401;228;97;69;44
66188;195;24;13;48;48;25;23;14
66189;4333;676;323;1036;870;545;526;356
66190;2776;620;208;742;618;274;194;120
66191;25;6;1;3;10;2;2;2
66192;78;8;1;25;18;7;10;10
66193;178;35;13;66;33;10;15;6
66194;205;31;14;55;42;22;17;24
66195;5782;1173;412;1639;1088;595;517;358
66196;2855;499;193;760;569;306;310;217
66197;33;9;1;7;7;5;4;0
66198;410;163;29;92;60;19;22;24
66199;91;9;4;12;24;9;15;19
66201;40;12;3;9;7;3;4;1
66202;140;18;13;40;19;26;17;7
66203;50;10;5;10;15;5;2;2
66204;253;34;18;52;60;26;30;34
66205;699;141;43;200;112;74;59;70
66206;69;11;6;23;12;6;3;8
66207;588;108;38;147;117;81;64;32
66208;1555;284;85;378;304;196;169;140
66209;25;2;2;4;7;5;5;0
66210;6498;1466;503;1782;1159;634;596;359
66211;139;16;9;25;29;13;28;20
66212;2966;489;208;847;612;349;270;192
66213;5519;1024;375;1386;1051;665;588;429
66214;868;98;47;284;167;111;93;68
66215;139;23;9;40;25;26;5;10
66216;62;8;8;12;18;8;5;4
66217;1628;240;97;454;362;201;162;111
66218;285;67;16;74;51;16;35;26
66219;39;6;5;8;11;4;2;3
66220;29;4;5;5;6;3;1;6
66221;28;1;1;7;6;5;5;3
66222;1202;246;107;328;199;117;117;88
66223;168;33;12;55;37;11;15;6
66224;2448;442;151;673;478;288;241;176
66225;1449;239;96;424;289;143;148;109
66226;1002;171;53;282;205;111;111;68
66227;3314;433;180;776;638;430;438;420
66228;1020;179;71;288;198;119;100;64
66230;1712;371;126;495;335;141;138;106
66231;442;102;23;116;84;39;49;29
66232;23;3;0;8;6;1;3;3
66233;150;28;11;50;20;15;14;13
66234;64;19;2;17;16;7;2;2
67001;1884;196;58;448;366;262;254;298
67002;307;67;8;116;63;29;14;9
67003;363;70;13;119;57;47;36;21
67004;1170;189;34;411;223;167;96;49
67005;656;109;16;238;106;92;52;42
67006;178;39;9;63;36;19;6;5
67008;1082;111;21;388;190;170;102;99
67009;293;67;9;98;58;30;18;13
67010;1425;238;51;428;260;184;151;113
67011;739;128;32;250;156;76;58;38
67012;502;122;22;189;69;49;33;19
67013;204;45;10;78;33;17;14;8
67016;615;84;19;209;112;91;46;54
67017;232;51;10;75;46;24;21;6
67018;514;105;15;198;74;60;32;29
67019;922;154;34;351;150;111;65;58
67020;639;138;31;240;116;68;29;17
67021;5396;990;191;1393;963;676;602;582
67022;177;33;7;60;33;21;18;5
67023;769;118;29;294;115;103;50;60
67025;1559;256;73;545;334;148;99;103
67026;139;18;5;40;16;21;24;15
67027;139;13;7;47;21;19;17;14
67028;4431;839;152;1273;827;577;394;369
67029;286;78;14;99;44;31;14;7
67030;527;77;8;178;84;88;54;38
67031;1140;146;40;342;185;171;110;146
67032;168;41;4;41;51;13;11;8
67033;458;65;14;162;65;66;44;43
67034;1849;222;48;514;325;310;177;252
67035;363;30;5;116;67;78;41;26
67036;249;59;6;114;37;19;11;3
67037;286;36;5;86;48;47;33;31
67038;237;51;4;87;30;39;20;7
67039;408;43;13;112;78;66;45;50
67040;770;161;16;290;138;103;39;22
67043;13000;2926;516;3493;2123;1351;1321;1270
67044;196;52;3;77;30;18;10;7
67045;2587;361;66;764;469;407;238;282
67046;9299;2979;410;2813;1608;721;455;311
67047;118;30;5;40;25;11;3;4
67048;375;63;15;123;63;53;37;21
67049;1067;125;44;346;193;156;97;107
67050;25;1;1;14;3;3;1;3
67051;249;46;5;73;46;45;18;15
67052;1897;277;48;587;342;261;183;199
67053;244;31;5;70;41;52;28;17
67054;407;59;10;136;71;56;38;35
67055;1039;170;29;366;188;142;78;65
67056;576;96;29;211;92;81;39;27
67057;128;27;2;40;25;18;7;8
67058;285;46;9;94;58;43;16;19
67059;293;57;14;107;48;33;13;21
67060;485;61;14;148;80;75;59;47
67061;2821;666;140;887;471;289;228;139
67062;244;31;9;83;45;34;25;18
67063;519;100;21;177;95;71;28;26
67065;1037;148;32;348;169;153;84;104
67066;2028;518;105;789;305;171;91;47
67067;7803;1234;382;2075;1348;1048;876;840
67068;202;28;5;62;41;25;26;15
67069;390;85;13;156;63;39;14;19
67070;225;56;8;80;43;23;12;2
67071;350;90;16;113;61;41;17;11
67072;522;161;19;174;93;32;33;10
67073;3185;570;103;777;484;492;351;408
67074;499;112;21;161;105;45;22;32
