CodeCommune;NomCommune;Pop2017;Pop2022
02515;Montigny-lès-Condé;59;50
02516;Montigny-sous-Marle;63;70
02517;Montigny-sur-Crécy;315;299
02518;Montlevon;301;289
02519;Montloué;187;193
02521;Montreuil-aux-Lions;1369;1328
02525;Morcourt;574;545
02526;Morgny-en-Thiérache;89;107
02527;Morsain;444;467
02528;Mortefontaine;233;215
02529;Mortiers;187;184
02530;Moulins;76;77
02531;Moussy-Verneuil;123;139
02532;Moÿ-de-l'Aisne;975;986
02533;Muret-et-Crouttes;119;111
02534;Muscourt;52;45
02535;Nampcelles-la-Cour;118;114
02536;Nampteuil-sous-Muret;103;93
02537;Nanteuil-la-Fosse;193;196
02538;Nanteuil-Notre-Dame;62;83
02539;Nauroy;703;672
02540;Nesles-la-Montagne;1230;1196
02541;Neufchâtel-sur-Aisne;423;423
02542;Neuflieux;91;78
02543;Neuilly-Saint-Front;2078;1980
02544;Neuve-Maison;611;607
02545;La Neuville-Bosmont;187;187
02546;La Neuville-en-Beine;197;191
02547;La Neuville-Housset;67;63
02548;La Neuville-lès-Dorengt;380;391
02549;Neuville-Saint-Amand;842;857
02550;Neuville-sur-Ailette;105;119
02551;Neuville-sur-Margival;117;114
02552;Neuvillette;186;180
02553;Nizy-le-Comte;244;232
02555;Nogent-l'Artaud;2167;2089
02554;Nogentel;1012;1106
02556;Noircourt;81;69
02557;Noroy-sur-Ourcq;130;126
02558;Le Nouvion-en-Thiérache;2602;2479
02559;Nouvion-et-Catillon;474;523
02560;Nouvion-le-Comte;249;241
02561;Nouvion-le-Vineux;165;143
02562;Nouvron-Vingré;225;197
02563;Noyales;167;142
02564;Bernoy-le-Château;502;840
02566;Ognes;1113;1113
02567;Ohis;303;270
02568;Oigny-en-Valois;155;175
02569;Oisy;466;459
02570;Ollezy;184;169
02571;Omissy;714;679
02572;Orainville;507;496
02573;Orgeval;66;55
02574;Origny-en-Thiérache;1453;1354
02575;Origny-Sainte-Benoite;1685;1612
02576;Osly-Courtil;326;325
02577;Ostel;80;91
02578;Oulches-la-Vallée-Foulon;85;82
02579;Oulchy-la-Ville;122;127
02580;Oulchy-le-Château;823;811
02581;Paars;314;314
02582;Paissy;75;79
02583;Pancy-Courtecon;56;56
02584;Papleux;128;115
02585;Parcy-et-Tigny;256;247
02586;Parfondeval;142;141
02587;Parfondru;352;351
02588;Pargnan;74;66
02589;Pargny-Filain;259;250
02590;Pargny-la-Dhuys;170;172
02591;Pargny-les-Bois;131;140
02592;Parpeville;189;192
02593;Pasly;1019;1061
02594;Passy-en-Valois;148;125
02595;Passy-sur-Marne;126;139
02596;Pavant;781;755
02598;Pernant;650;683
02784;Petit-Verly;149;156
02599;Pierremande;279;249
02600;Pierrepont;370;336
02601;Pignicourt;197;175
02602;Pinon;1765;1650
02604;Pithon;83;78
02605;Pleine-Selve;172;191
02606;Le Plessier-Huleu;71;85
02607;Ploisy;77;97
02608;Plomion;462;454
02609;Ployart-et-Vaurseine;21;23
02610;Pommiers;688;738
02612;Pont-Arcy;127;118
02616;Pont-Saint-Mard;205;185
02613;Pontavert;610;605
02614;Pontru;251;281
02615;Pontruet;344;352
02617;Pouilly-sur-Serre;502;496
02618;Prémont;700;686
02619;Prémontré;661;596
02620;Presles-et-Boves;360;327
02621;Presles-et-Thierny;385;400
02622;Priez;52;58
02623;Prisces;103;94
02624;Proisy;274;275
02625;Proix;144;144
02626;Prouvais;319;339
02627;Proviseux-et-Plesnoy;120;133
02628;Puiseux-en-Retz;214;221
02629;Puisieux-et-Clanlieu;289;327
02631;Quierzy;420;419
02632;Quincy-Basse;60;54
02633;Quincy-sous-le-Mont;61;62
02634;Raillimont;79;89
02635;Ramicourt;150;147
02636;Regny;201;193
02637;Remaucourt;299;278
02638;Remies;235;240
02639;Remigny;351;341
02640;Renansart;164;149
02641;Renneval;113;127
02642;Résigny;186;161
02643;Ressons-le-Long;772;780
02644;Retheuil;359;348
02645;Reuilly-Sauvigny;201;213
02647;Ribeauville;63;77
02648;Ribemont;1982;1909
02649;Rocourt-Saint-Martin;289;305
02650;Rocquigny;361;364
02651;Rogécourt;105;94
02652;Rogny;112;100
02653;Romeny-sur-Marne;504;466
02654;Romery;82;83
02655;Ronchères;112;152
02656;Roucy;394;375
02657;Rougeries;243;202
02658;Roupy;230;238
02659;Rouvroy;510;507
02660;Rouvroy-sur-Serre;39;42
02661;Royaucourt-et-Chailvet;252;228
02662;Rozet-Saint-Albin;309;333
02663;Rozières-sur-Crise;227;234
02664;Rozoy-Bellevalle;116;120
02666;Rozoy-sur-Serre;1007;922
02667;Saconin-et-Breuil;228;197
02668;Sains-Richaumont;1043;939
02670;Saint-Algis;156;148
02671;Saint-Aubin;291;279
02672;Saint-Bandry;267;240
02673;Saint-Christophe-à-Berry;447;443
02674;Saint-Clément;50;47
02676;Saint-Erme-Outre-et-Ramecourt;1726;1700
02677;Saint-Eugène;244;234
02679;Saint-Gengoulph;148;153
02680;Saint-Gobain;2282;2313
02681;Saint-Gobert;267;285
02682;Saint-Mard;112;116
02683;Saint-Martin-Rivière;115;115
02684;Saint-Michel;3417;3222
02685;Saint-Nicolas-aux-Bois;119;116
02686;Saint-Paul-aux-Bois;389;360
02687;Saint-Pierre-Aigle;334;332
02688;Saint-Pierre-lès-Franqueville;53;41
02689;Saint-Pierremont;43;40
02691;Saint-Quentin;53816;52995
02693;Saint-Rémy-Blanzy;219;225
02694;Saint-Simon;635;598
02696;Saint-Thomas;80;72
02675;Sainte-Croix;130;130
02678;Sainte-Geneviève;71;70
02690;Sainte-Preuve;82;68
02697;Samoussy;387;387
02698;Sancy-les-Cheminots;100;98
02699;Saponay;289;270
02701;Saulchery;724;695
02702;Savy;609;612
02703;Seboncourt;1097;1085
02704;Selens;250;207
02705;La Selve;217;198
02706;Septmonts;560;571
02439;Les Septvallons;1180;1234
02707;Septvaux;179;179
02708;Sequehart;209;211
02709;Serain;405;390
02710;Seraucourt-le-Grand;769;714
02711;Serches;309;277
02712;Sergy;151;137
02713;Seringes-et-Nesles;276;268
02714;Sermoise;349;347
02716;Servais;287;290
02715;Serval;52;42
02717;Séry-lès-Mézières;576;602
02718;Silly-la-Poterie;126;114
02719;Sinceny;2040;1988
02720;Sissonne;2055;2061
02721;Sissy;476;490
02722;Soissons;28530;28667
02723;Soize;101;96
02724;Sommelans;61;58
02725;Sommeron;142;135
02726;Sommette-Eaucourt;193;177
02727;Sons-et-Ronchères;240;207
02728;Sorbais;274;261
02729;Soucy;97;77
02730;Soupir;273;270
02731;Le Sourd;168;166
02732;Surfontaine;102;98
02734;Taillefontaine;276;262
02735;Tannières;16;16
02736;Tartiers;166;165
02737;Tavaux-et-Pontséricourt;569;549
02738;Tergnier;13456;13261
02739;Terny-Sorny;330;326
02740;Thenailles;220;221
02741;Thenelles;550;542
02742;Thiernu;102;120
02743;Le Thuel;168;155
02744;Torcy-en-Valois;73;77
02745;Toulis-et-Attencourt;128;112
02746;Travecy;670;683
02747;Trefcon;85;81
02748;Trélou-sur-Marne;948;948
02749;Troësnes;224;211
02750;Trosly-Loire;613;551
02751;Trucy;145;141
02752;Tugny-et-Pont;275;283
02753;Tupigny;335;335
02754;Ugny-le-Gay;182;186
02755;Urcel;585;539
02756;Urvillers;659;688
02757;Vadencourt;540;511
02758;Vailly-sur-Aisne;2003;2019
02759;La Vallée-au-Blé;365;358
02760;La Vallée-Mulâtre;148;147
02053;Vallées en Champagne;570;590
02761;Variscourt;197;218
02762;Vassens;151;171
02763;Vasseny;215;204
02764;Vassogne;87;92
02765;Vaucelles-et-Beffecourt;265;233
02766;Vaudesson;238;238
02769;Vaux-Andigny;923;923
02772;Vaux-en-Vermandois;153;142
02768;Vauxaillon;540;504
02770;Vauxbuin;786;771
02767;Vauxrezis;324;325
02773;Vauxtin;39;44
02774;Vendelles;117;122
02775;Vendeuil;951;926
02776;Vendhuile;556;574
02777;Vendières;160;129
02778;Vendresse-Beaulne;102;99
02779;Vénérolles;223;225
02780;Venizel;1378;1333
02781;Verdilly;461;455
02782;Le Verguier;219;215
02785;Vermand;1092;1102
02786;Verneuil-sous-Coucy;129;136
02787;Verneuil-sur-Serre;254;255
02788;Versigny;468;467
02789;Vervins;2552;2574
02790;Vesles-et-Caumont;231;243
02791;Veslud;242;269
02792;Veuilly-la-Poterie;155;155
02793;Vézaponin;125;114
02794;Vézilly;185;184
02795;Vic-sur-Aisne;1645;1610
02796;Vichel-Nanteuil;87;93
02797;Viel-Arcy;179;172
02798;Viels-Maisons;1234;1199
02799;Vierzy;435;378
02800;Viffort;320;314
02801;Vigneux-Hocquet;268;266
02802;La Ville-aux-Bois-lès-Dizy;207;203
02803;La Ville-aux-Bois-lès-Pontavert;143;148
02817;Ville-Savoye;82;83
02804;Villemontoire;186;210
02805;Villeneuve-Saint-Germain;2490;2585
02360;Villeneuve-sur-Aisne;2704;2788
02806;Villeneuve-sur-Fère;285;285
02807;Villequier-Aumont;646;675
02808;Villeret;300;268
02809;Villers-Agron-Aiguizy;74;70
02810;Villers-Cotterêts;10872;10376
02812;Villers-Hélon;217;194
02813;Villers-le-Sec;267;256
02814;Villers-lès-Guise;169;160
02815;Villers-Saint-Christophe;435;419
02816;Villers-sur-Fère;527;517
02818;Villiers-Saint-Denis;1127;1074
02819;Vincy-Reuil-et-Magny;117;103
02820;Viry-Noureuil;1695;1682
02821;Vivaise;698;662
02822;Vivières;394;409
02823;Voharies;73;76
02824;Vorges;370;383
02826;Voulpaix;372;348
02827;Voyenne;324;309
02828;Vregny;93;90
02829;Vuillery;43;43
02830;Wassigny;959;946
02831;Watigny;379;359
02832;Wiège-Faty;200;181
02833;Wimy;487;464
02834;Wissignicourt;167;154
02565;Œuilly;290;295
03001;Abrest;2931;2927
03002;Agonges;309;304
03003;Ainay-le-Château;994;987
03004;Andelaroche;258;217
03005;Archignat;336;336
03006;Arfeuilles;648;610
03007;Arpheuilles-Saint-Priest;356;374
03008;Arronnes;374;382
03009;Aubigny;139;146
03010;Audes;433;408
03011;Aurouër;413;411
03012;Autry-Issards;325;309
03013;Avermes;3966;4109
03014;Avrilly;135;137
03015;Bagneux;321;339
03016;Barberier;143;142
03017;Barrais-Bussolles;192;185
03018;Bayet;698;673
03019;Beaulon;1651;1640
03020;Beaune-d'Allier;291;293
03021;Bègues;227;229
03022;Bellenaves;1020;986
03023;Bellerive-sur-Allier;8500;8898
03024;Bert;243;261
03025;Bessay-sur-Allier;1335;1384
03026;Besson;768;746
03027;Bézenet;948;917
03028;Billezois;379;361
03029;Billy;781;823
03030;Biozat;845;923
03031;Bizeneuille;294;300
03032;Blomard;247;229
03033;Bost;188;180
03034;Boucé;508;499
03035;Le Bouchaud;214;193
03036;Bourbon-l'Archambault;2559;2542
03037;Braize;257;259
03038;Bransat;512;529
03039;Bresnay;383;385
03040;Bressolles;1113;1141
03041;Le Brethon;325;324
03042;Le Breuil;532;531
03043;Broût-Vernet;1169;1209
03044;Brugheas;1484;1556
03045;Busset;910;810
03046;Buxières-les-Mines;1058;1001
03047;La Celle;413;400
03048;Cérilly;1311;1312
03049;Cesset;416;428
03050;La Chabanne;186;172
03051;Chambérat;305;279
03052;Chamblet;1097;1079
03053;Chantelle;1077;1124
03054;Chapeau;232;236
03055;La Chapelaude;1007;941
03056;La Chapelle;370;396
03057;La Chapelle-aux-Chasses;210;197
03058;Chappes;229;231
03059;Chareil-Cintrat;358;385
03060;Charmeil;983;967
03061;Charmes;398;374
03062;Charroux;362;340
03063;Chassenard;989;1030
03064;Château-sur-Allier;179;163
03065;Châtel-de-Neuvre;542;557
03066;Châtel-Montagne;347;321
03067;Châtelperron;146;132
03068;Châtelus;108;114
03069;Châtillon;314;313
03070;Chavenon;134;139
03071;Chavroches;247;262
03072;Chazemais;495;504
03073;Chemilly;639;588
03074;Chevagnes;663;635
03075;Chezelle;175;158
03076;Chézy;243;214
03077;Chirat-l'Église;128;128
03078;Chouvigny;227;230
03079;Cindré;301;282
03080;Cognat-Lyonne;694;707
03081;Colombier;332;328
03082;Commentry;6239;6018
03083;Contigny;592;575
03084;Cosne-d'Allier;2039;2013
03085;Coulandon;650;634
03086;Coulanges;354;292
03087;Couleuvre;581;592
03088;Courçais;325;309
03089;Coutansouze;154;158
03090;Couzon;299;321
03091;Créchy;455;430
03092;Cressanges;626;637
03093;Creuzier-le-Neuf;1166;1235
03094;Creuzier-le-Vieux;3304;3246
03095;Cusset;12661;13329
03096;Deneuille-lès-Chantelle;81;93
03097;Deneuille-les-Mines;362;352
03098;Désertines;4422;4323
03099;Deux-Chaises;392;380
03100;Diou;1398;1354
03101;Domérat;8780;8665
03102;Dompierre-sur-Besbre;3040;2970
03103;Le Donjon;1069;1011
03104;Doyet;1183;1129
03105;Droiturier;336;367
03106;Durdat-Larequille;1328;1317
03107;Ébreuil;1265;1292
03108;Échassières;385;369
03109;Escurolles;775;797
03110;Espinasse-Vozelle;991;973
03111;Estivareilles;1103;1114
03112;Étroussat;655;663
03113;Ferrières-sur-Sichon;552;506
03114;La Ferté-Hauterive;296;260
03115;Fleuriel;335;339
03116;Fourilles;195;191
03117;Franchesse;471;465
03118;Gannat;5832;5684
03119;Gannay-sur-Loire;409;394
03120;Garnat-sur-Engièvre;705;672
03121;Gennetines;670;624
03122;Gipcy;238;236
03124;Gouise;219;220
03125;La Guillermie;127;122
03158;Haut-Bocage;888;850
03126;Hauterive;1169;1186
03127;Hérisson;622;564
03128;Huriel;2646;2568
03129;Hyds;320;301
03130;Isle-et-Bardais;272;278
03131;Isserpent;534;560
03132;Jaligny-sur-Besbre;575;556
03133;Jenzat;508;521
03134;Laféline;197;183
03135;Lalizolle;380;407
03136;Lamaids;222;206
03137;Langy;272;274
03138;Lapalisse;3123;3127
03139;Laprugne;317;310
03140;Lavault-Sainte-Anne;1165;1138
03141;Lavoine;146;152
03142;Lenax;253;250
03143;Lételon;106;91
03144;Liernolles;213;199
03145;Lignerolles;742;758
03146;Limoise;156;176
03147;Loddes;164;167
03148;Loriges;350;354
03149;Louchy-Montfand;437;406
03150;Louroux-Bourbonnais;211;206
03151;Louroux-de-Beaune;165;180
03152;Louroux-de-Bouble;239;228
03154;Luneau;291;269
03155;Lurcy-Lévis;1893;1852
03156;Lusigny;1698;1633
03157;Magnet;989;1046
03159;Malicorne;796;768
03160;Marcenat;405;376
03161;Marcillat-en-Combraille;905;907
03162;Marigny;204;200
03163;Mariol;797;696
03164;Le Mayet-d'École;269;305
03165;Le Mayet-de-Montagne;1383;1388
03166;Mazerier;301;320
03167;Mazirat;282;280
03168;Meaulne-Vitray;889;907
03169;Meillard;318;307
03170;Meillers;136;128
03171;Mercy;261;244
03172;Mesples;124;125
03173;Molinet;1150;1120
03174;Molles;898;916
03175;Monestier;282;280
03176;Monétay-sur-Allier;524;538
03177;Monétay-sur-Loire;264;249
03179;Montaigu-le-Blin;302;301
03178;Montaiguët-en-Forez;313;285
03180;Montbeugny;681;645
03181;Montcombroux-les-Mines;313;295
03182;Monteignet-sur-l'Andelot;266;267
03183;Le Montet;467;469
03184;Montilly;508;496
03185;Montluçon;35653;33317
03186;Montmarault;1521;1522
03187;Montoldre;632;602
03188;Montord;215;209
03189;Montvicq;720;697
03190;Moulins;19664;19344
03191;Murat;295;267
03192;Nades;153;158
03193;Nassigny;182;195
03194;Naves;119;137
03195;Néris-les-Bains;2553;2441
03196;Neuilly-en-Donjon;222;198
03197;Neuilly-le-Réal;1456;1440
03198;Neure;188;201
03200;Neuvy;1595;1487
03201;Nizerolles;314;288
03202;Noyant-d'Allier;627;599
03203;Paray-le-Frésil;389;379
03204;Paray-sous-Briailles;633;615
03205;Périgny;440;470
03206;La Petite-Marche;176;165
03207;Pierrefitte-sur-Loire;509;509
03208;Le Pin;411;431
03209;Poëzat;148;152
03210;Pouzy-Mésangy;402;383
03211;Prémilhat;2458;2513
03212;Quinssaines;1487;1539
03213;Reugny;249;262
03214;Rocles;380;330
03215;Rongères;565;552
03216;Ronnet;174;168
03217;Saint-Angel;754;753
03218;Saint-Aubin-le-Monial;266;266
03219;Saint-Bonnet-de-Four;212;223
03220;Saint-Bonnet-de-Rochefort;698;714
03221;Saint-Bonnet-Tronçais;725;739
03222;Saint-Caprais;90;97
03223;Saint-Christophe-en-Bourbonnais;466;431
03224;Saint-Clément;300;284
03225;Saint-Désiré;447;429
03226;Saint-Didier-en-Donjon;259;245
03227;Saint-Didier-la-Forêt;379;388
03228;Saint-Éloy-d'Allier;43;56
03229;Saint-Ennemond;626;619
03230;Saint-Étienne-de-Vicq;526;527
03231;Saint-Fargeol;190;187
03232;Saint-Félix;315;285
03233;Saint-Genest;407;388
03234;Saint-Gérand-de-Vaux;381;395
03235;Saint-Gérand-le-Puy;993;956
03237;Saint-Germain-de-Salles;425;426
03236;Saint-Germain-des-Fossés;3656;3600
03238;Saint-Hilaire;543;508
03239;Saint-Léger-sur-Vouzance;265;259
03240;Saint-Léon;549;533
03241;Saint-Léopardin-d'Augy;362;364
03242;Saint-Loup;568;572
03244;Saint-Marcel-en-Marcillat;136;128
03243;Saint-Marcel-en-Murat;124;129
03245;Saint-Martin-des-Lais;123;125
03246;Saint-Martinien;602;595
03247;Saint-Menoux;1045;1135
03248;Saint-Nicolas-des-Biefs;171;153
03249;Saint-Palais;164;157
03250;Saint-Pierre-Laval;357;365
03251;Saint-Plaisir;379;423
03252;Saint-Pont;656;692
03253;Saint-Pourçain-sur-Besbre;418;368
03254;Saint-Pourçain-sur-Sioule;5160;4894
03255;Saint-Priest-d'Andelot;145;146
03256;Saint-Priest-en-Murat;223;213
03257;Saint-Prix;796;785
03258;Saint-Rémy-en-Rollat;1706;1769
03259;Saint-Sauvier;348;324
03260;Saint-Sornin;225;220
03262;Saint-Victor;2098;2078
03263;Saint-Voir;190;201
03264;Saint-Yorre;2561;2618
03261;Sainte-Thérence;184;179
03265;Saligny-sur-Roudon;681;648
03266;Sanssat;259;277
03267;Saulcet;693;651
03268;Saulzet;387;392
03269;Sauvagny;89;83
03270;Sazeret;148;140
03271;Serbannes;820;826
03272;Servilly;295;273
03273;Seuillet;508;483
03274;Sorbier;315;321
03275;Souvigny;1828;1717
03276;Sussat;101;105
03277;Target;254;247
03278;Taxat-Senat;196;211
03279;Teillet-Argenty;556;553
03280;Terjat;196;181
03281;Le Theil;404;388
03282;Theneuille;365;340
03283;Thiel-sur-Acolin;1125;1036
03284;Thionne;313;282
03285;Tortezais;175;175
03286;Toulon-sur-Allier;1135;1171
03287;Treban;387;376
03288;Treignat;396;416
03289;Treteau;519;517
03290;Trévol;1625;1639
03291;Trézelles;404;393
03292;Tronget;897;889
03293;Urçay;264;296
03294;Ussel-d'Allier;162;168
03295;Valignat;77;65
03296;Valigny;376;376
03297;Vallon-en-Sully;1564;1468
03298;Varennes-sur-Allier;3561;3588
03299;Varennes-sur-Tèche;245;225
03300;Vaumas;538;538
03301;Vaux;1121;1164
03302;Veauce;38;39
03303;Venas;235;224
03304;Vendat;2216;2269
03305;Verneix;603;577
03306;Le Vernet;1941;1914
03307;Verneuil-en-Bourbonnais;244;237
03308;Vernusse;153;150
03309;Le Veurdre;455;476
03310;Vichy;24166;25702
03311;Vicq;331;294
03312;Vieure;279;276
03313;Le Vilhain;275;269
03314;Villebret;1316;1333
03315;Villefranche-d'Allier;1328;1265
03316;Villeneuve-sur-Allier;1071;1037
03317;Viplaix;300;293
03319;Voussac;480;493
03320;Ygrande;775;778
03321;Yzeure;13088;12670
04001;Aiglun;1440;1406
04004;Allemagne-en-Provence;539;539
04005;Allons;143;125
04006;Allos;797;816
04007;Angles;68;70
04008;Annot;1042;1013
04009;Archail;15;14
04012;Aubenas-les-Alpes;98;85
04013;Aubignosc;592;624
04016;Authon;62;59
04017;Auzet;98;102
04018;Banon;970;1070
04019;Barcelonnette;2598;2528
04020;Barles;134;124
04021;Barras;142;142
04022;Barrême;432;402
04023;Bayons;183;202
04024;Beaujeu;130;122
04025;Beauvezer;377;387
04026;Bellaffaire;144;158
04027;Bevons;240;256
04028;Beynes;125;121
04030;Blieux;60;52
04031;Bras-d'Asse;568;559
04032;Braux;125;134
04034;La Brillanne;1149;1114
04035;Brunet;278;293
04036;Le Brusquet;958;967
04037;Le Caire;71;77
04039;Castellane;1524;1454
04040;Le Castellard-Mélan;64;62
04041;Le Castellet;293;300
04042;Castellet-lès-Sausses;137;140
04045;Céreste-en-Luberon;1199;1195
04046;Le Chaffaut-Saint-Jurson;689;689
04047;Champtercier;844;785
04049;Château-Arnoux-Saint-Auban;5139;5095
04050;Châteaufort;28;25
04051;Châteauneuf-Miravail;69;75
04053;Châteauneuf-Val-Saint-Donat;504;529
04054;Châteauredon;73;74
04055;Chaudon-Norante;183;180
04057;Clamensane;172;180
04058;Claret;269;296
04059;Clumanc;215;221
04061;Colmars;496;548
04062;La Condamine-Châtelard;155;156
04063;Corbières-en-Provence;1184;1285
04065;Cruis;642;646
04066;Curbans;575;577
04067;Curel;55;59
04068;Dauphin;831;837
04069;Demandolx;135;111
04070;Digne-les-Bains;16460;17694
04072;Draix;115;113
04073;Enchastrayes;396;397
04074;Entrages;104;100
04075;Entrepierres;379;409
04076;Entrevaux;852;791
04077;Entrevennes;168;169
04079;L'Escale;1389;1402
04081;Esparron-de-Verdon;398;382
04084;Estoublon;486;480
04086;Faucon-de-Barcelonnette;319;293
04085;Faucon-du-Caire;53;62
04087;Fontienne;128;131
04088;Forcalquier;5018;5142
04090;Le Fugeret;200;200
04091;Ganagobie;96;90
04092;La Garde;89;126
04093;Gigors;60;59
04094;Gréoux-les-Bains;2634;3088
04177;Hautes-Duyes;43;50
04095;L'Hospitalet;90;96
04096;Jausiers;1130;1142
04097;La Javie;404;374
04099;Lambruisse;95;81
04101;Lardiers;126;139
04102;Le Lauzet-Ubaye;186;212
04104;Limans;369;387
04106;Lurs;382;373
04107;Majastres;4;5
04108;Malijai;1975;2019
04109;Mallefougasse-Augès;327;325
04110;Mallemoisson;1046;968
04111;Mane;1349;1390
04112;Manosque;22333;22807
04113;Marcoux;464;460
04115;Méailles;115;118
04116;Les Mées;3735;3992
04118;Melve;119;127
04161;Méolans-Revel;339;323
04121;Mézel;656;617
04122;Mirabeau;511;508
04123;Mison;1128;1115
04124;Montagnac-Montpezat;424;405
04126;Montclar;414;397
04127;Montfort;332;333
04128;Montfuron;210;220
04129;Montjustin;58;57
04130;Montlaux;195;211
04132;Montsalier;139;167
04133;Moriez;238;238
04134;La Motte-du-Caire;560;544
04135;Moustiers-Sainte-Marie;709;695
04136;La Mure-Argens;325;333
04137;Nibles;42;54
04138;Niozelles;271;278
04139;Noyers-sur-Jabron;524;527
04140;Les Omergues;130;128
04141;Ongles;372;359
04142;Oppedette;52;44
04143;Oraison;5882;6042
04144;La Palud-sur-Verdon;349;350
04145;Peipin;1464;1496
04148;Peyroules;240;248
04149;Peyruis;2858;2796
04150;Piégut;186;208
04151;Pierrerue;493;530
04152;Pierrevert;3816;3943
04154;Pontis;84;95
04155;Prads-Haute-Bléone;182;174
04156;Puimichel;247;254
04157;Puimoisson;723;666
04158;Quinson;417;388
04159;Redortiers;81;89
04160;Reillanne;1675;1730
04162;Revest-des-Brousses;268;264
04163;Revest-du-Bion;562;487
04164;Revest-Saint-Martin;85;82
04166;Riez;1856;1625
04167;La Robine-sur-Galabre;299;292
04169;La Rochegiron;100;108
04170;La Rochette;70;72
04171;Rougon;110;120
04172;Roumoules;746;732
04173;Saint-André-les-Alpes;1008;1030
04174;Saint-Benoît;149;166
04178;Saint-Étienne-les-Orgues;1296;1297
04179;Saint-Geniez;96;107
04180;Saint-Jacques;78;72
04181;Saint-Jeannet;54;48
04182;Saint-Julien-d'Asse;212;226
04183;Saint-Julien-du-Verdon;144;176
04184;Saint-Jurs;138;137
04186;Saint-Laurent-du-Verdon;97;89
04187;Saint-Lions;49;38
04188;Saint-Maime;860;904
04189;Saint-Martin-de-Brômes;590;632
04190;Saint-Martin-les-Eaux;114;123
04191;Saint-Martin-lès-Seyne;14;9
04192;Saint-Michel-l'Observatoire;1238;1278
04193;Saint-Paul-sur-Ubaye;186;195
04194;Saint-Pierre;96;97
04195;Saint-Pons;626;613
04199;Saint-Vincent-sur-Jabron;191;168
04175;Sainte-Croix-à-Lauze;88;86
04176;Sainte-Croix-du-Verdon;119;115
04197;Sainte-Tulle;3408;3530
04200;Salignac;634;679
04201;Saumane;118;125
04202;Sausses;127;129
04203;Selonnet;464;451
